序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
30081,廣設,2 ,"1,100,194 ",,96.75%
30082,兒盟,2 ,"1,100,196 ",,96.75%
30083,七成六,2 ,"1,100,198 ",,96.75%
30084,嚴懲,2 ,"1,100,200 ",,96.75%
30085,行動版,2 ,"1,100,202 ",,96.75%
30086,檢索,2 ,"1,100,204 ",,96.75%
30087,灰白,2 ,"1,100,206 ",,96.75%
30088,對照表,2 ,"1,100,208 ",,96.75%
30089,三十分,2 ,"1,100,210 ",,96.75%
30090,張耀仁,2 ,"1,100,212 ",,96.75%
30091,資工系,2 ,"1,100,214 ",,96.75%
30092,睡美人,2 ,"1,100,216 ",,96.75%
30093,優選,2 ,"1,100,218 ",,96.75%
30094,寶展,2 ,"1,100,220 ",,96.75%
30095,酒會,2 ,"1,100,222 ",,96.75%
30096,林奕華,2 ,"1,100,224 ",,96.75%
30097,施振榮,2 ,"1,100,226 ",,96.75%
30098,動畫片,2 ,"1,100,228 ",,96.75%
30099,白話文,2 ,"1,100,230 ",,96.75%
30100,難易,2 ,"1,100,232 ",,96.76%
30101,良師,2 ,"1,100,234 ",,96.76%
30102,類組,2 ,"1,100,236 ",,96.76%
30103,貢獻獎,2 ,"1,100,238 ",,96.76%
30104,物化,2 ,"1,100,240 ",,96.76%
30105,閱卷,2 ,"1,100,242 ",,96.76%
30106,淡大,2 ,"1,100,244 ",,96.76%
30107,題本,2 ,"1,100,246 ",,96.76%
30108,應考,2 ,"1,100,248 ",,96.76%
30109,動物權,2 ,"1,100,250 ",,96.76%
30110,三三,2 ,"1,100,252 ",,96.76%
30111,詹錢登,2 ,"1,100,254 ",,96.76%
30112,九成五,2 ,"1,100,256 ",,96.76%
30113,大吐,2 ,"1,100,258 ",,96.76%
30114,苦水,2 ,"1,100,260 ",,96.76%
30115,排課,2 ,"1,100,262 ",,96.76%
30116,私中,2 ,"1,100,264 ",,96.76%
30117,李春國,2 ,"1,100,266 ",,96.76%
30118,王金櫻,2 ,"1,100,268 ",,96.76%
30119,戲臺,2 ,"1,100,270 ",,96.76%
30120,楊玉欣,2 ,"1,100,272 ",,96.76%
30121,羅德水,2 ,"1,100,274 ",,96.76%
30122,內化,2 ,"1,100,276 ",,96.76%
30123,進行曲,2 ,"1,100,278 ",,96.76%
30124,漢聲,2 ,"1,100,280 ",,96.76%
30125,五權,2 ,"1,100,282 ",,96.76%
30126,紅十字會,2 ,"1,100,284 ",,96.76%
30127,黃偉傑,2 ,"1,100,286 ",,96.76%
30128,配合度,2 ,"1,100,288 ",,96.76%
30129,執教權,2 ,"1,100,290 ",,96.76%
30130,幼保,2 ,"1,100,292 ",,96.76%
30131,村上春樹,2 ,"1,100,294 ",,96.76%
30132,簡麗莉,2 ,"1,100,296 ",,96.76%
30133,夾帶,2 ,"1,100,298 ",,96.76%
30134,打回票,2 ,"1,100,300 ",,96.76%
30135,踏歌,2 ,"1,100,302 ",,96.76%
30136,複音,2 ,"1,100,304 ",,96.76%
30137,川流,2 ,"1,100,306 ",,96.76%
30138,名人堂,2 ,"1,100,308 ",,96.76%
30139,蒲浩明,2 ,"1,100,310 ",,96.76%
30140,金蝶獎,2 ,"1,100,312 ",,96.76%
30141,佐賀縣,2 ,"1,100,314 ",,96.76%
30142,官孟玄,2 ,"1,100,316 ",,96.76%
30143,辭世,2 ,"1,100,318 ",,96.76%
30144,湯志民,2 ,"1,100,320 ",,96.76%
30145,八八,2 ,"1,100,322 ",,96.76%
30146,續任,2 ,"1,100,324 ",,96.76%
30147,華語文,2 ,"1,100,326 ",,96.76%
30148,一百零三學年,2 ,"1,100,328 ",,96.76%
30149,蔣秉叡,2 ,"1,100,330 ",,96.76%
30150,漫畫類,2 ,"1,100,332 ",,96.76%
30151,升學率,2 ,"1,100,334 ",,96.76%
30152,何偉安,2 ,"1,100,336 ",,96.76%
30153,販賣給,2 ,"1,100,338 ",,96.76%
30154,小賭,2 ,"1,100,340 ",,96.76%
30155,解解,2 ,"1,100,342 ",,96.76%
30156,閒談,2 ,"1,100,344 ",,96.77%
30157,琵,2 ,"1,100,346 ",,96.77%
30158,提升為,2 ,"1,100,348 ",,96.77%
30159,光采,2 ,"1,100,350 ",,96.77%
30160,舞碼,2 ,"1,100,352 ",,96.77%
30161,委婉,2 ,"1,100,354 ",,96.77%
30162,道法,2 ,"1,100,356 ",,96.77%
30163,合授,2 ,"1,100,358 ",,96.77%
30164,道長,2 ,"1,100,360 ",,96.77%
30165,窘困,2 ,"1,100,362 ",,96.77%
30166,趙公明,2 ,"1,100,364 ",,96.77%
30167,文革,2 ,"1,100,366 ",,96.77%
30168,推薦獎,2 ,"1,100,368 ",,96.77%
30169,資管,2 ,"1,100,370 ",,96.77%
30170,詹增雄,2 ,"1,100,372 ",,96.77%
30171,澎湃,2 ,"1,100,374 ",,96.77%
30172,感念,2 ,"1,100,376 ",,96.77%
30173,科學角,2 ,"1,100,378 ",,96.77%
30174,分科,2 ,"1,100,380 ",,96.77%
30175,東港,2 ,"1,100,382 ",,96.77%
30176,受獎,2 ,"1,100,384 ",,96.77%
30177,妖魔鬼怪,2 ,"1,100,386 ",,96.77%
30178,五穀,2 ,"1,100,388 ",,96.77%
30179,驅邪,2 ,"1,100,390 ",,96.77%
30180,麗山,2 ,"1,100,392 ",,96.77%
30181,廖玉蕙,2 ,"1,100,394 ",,96.77%
30182,小說史,2 ,"1,100,396 ",,96.77%
30183,志怪,2 ,"1,100,398 ",,96.77%
30184,邊緣人,2 ,"1,100,400 ",,96.77%
30185,後甲,2 ,"1,100,402 ",,96.77%
30186,文保,2 ,"1,100,404 ",,96.77%
30187,溥心畬,2 ,"1,100,406 ",,96.77%
30188,紙質,2 ,"1,100,408 ",,96.77%
30189,連志峰,2 ,"1,100,410 ",,96.77%
30190,轉趨,2 ,"1,100,412 ",,96.77%
30191,中輟生,2 ,"1,100,414 ",,96.77%
30192,中小學生,2 ,"1,100,416 ",,96.77%
30193,左下角,2 ,"1,100,418 ",,96.77%
30194,臉譜,2 ,"1,100,420 ",,96.77%
30195,親職,2 ,"1,100,422 ",,96.77%
30196,陳振貴,2 ,"1,100,424 ",,96.77%
30197,公私立,2 ,"1,100,426 ",,96.77%
30198,排第,2 ,"1,100,428 ",,96.77%
30199,招滿,2 ,"1,100,430 ",,96.77%
30200,永平,2 ,"1,100,432 ",,96.77%
30201,西松,2 ,"1,100,434 ",,96.77%
30202,慷慨解囊,2 ,"1,100,436 ",,96.77%
30203,籌募,2 ,"1,100,438 ",,96.77%
30204,髮飾,2 ,"1,100,440 ",,96.77%
30205,北藝大,2 ,"1,100,442 ",,96.77%
30206,球友,2 ,"1,100,444 ",,96.77%
30207,串珠,2 ,"1,100,446 ",,96.77%
30208,搗,2 ,"1,100,448 ",,96.77%
30209,糬,2 ,"1,100,450 ",,96.77%
30210,四十幾,2 ,"1,100,452 ",,96.77%
30211,自陳,2 ,"1,100,454 ",,96.77%
30212,三成七,2 ,"1,100,456 ",,96.77%
30213,缺考率,2 ,"1,100,458 ",,96.78%
30214,額滿,2 ,"1,100,460 ",,96.78%
30215,修完,2 ,"1,100,462 ",,96.78%
30216,銅像,2 ,"1,100,464 ",,96.78%
30217,文獻會,2 ,"1,100,466 ",,96.78%
30218,北醫,2 ,"1,100,468 ",,96.78%
30219,藥膳,2 ,"1,100,470 ",,96.78%
30220,登台,2 ,"1,100,472 ",,96.78%
30221,窈窕淑女,2 ,"1,100,474 ",,96.78%
30222,西城,2 ,"1,100,476 ",,96.78%
30223,文大,2 ,"1,100,478 ",,96.78%
30224,諳,2 ,"1,100,480 ",,96.78%
30225,特訓,2 ,"1,100,482 ",,96.78%
30226,快訊,2 ,"1,100,484 ",,96.78%
30227,老外,2 ,"1,100,486 ",,96.78%
30228,緩衝期,2 ,"1,100,488 ",,96.78%
30229,推甄,2 ,"1,100,490 ",,96.78%
30230,教育法,2 ,"1,100,492 ",,96.78%
30231,技專,2 ,"1,100,494 ",,96.78%
30232,公信力,2 ,"1,100,496 ",,96.78%
30233,考場,2 ,"1,100,498 ",,96.78%
30234,主政,2 ,"1,100,500 ",,96.78%
30235,揚棄,2 ,"1,100,502 ",,96.78%
30236,米貢祭,2 ,"1,100,504 ",,96.78%
30237,八八風災,2 ,"1,100,506 ",,96.78%
30238,周玉玲,2 ,"1,100,508 ",,96.78%
30239,詩友,2 ,"1,100,510 ",,96.78%
30240,相見歡,2 ,"1,100,512 ",,96.78%
30241,增聘,2 ,"1,100,514 ",,96.78%
30242,社工師,2 ,"1,100,516 ",,96.78%
30243,原力,2 ,"1,100,518 ",,96.78%
30244,影業,2 ,"1,100,520 ",,96.78%
30245,耶誕卡,2 ,"1,100,522 ",,96.78%
30246,大洲,2 ,"1,100,524 ",,96.78%
30247,槓上,2 ,"1,100,526 ",,96.78%
30248,一貫性,2 ,"1,100,528 ",,96.78%
30249,藝,2 ,"1,100,530 ",,96.78%
30250,肆,2 ,"1,100,532 ",,96.78%
30251,艇,2 ,"1,100,534 ",,96.78%
30252,爵,2 ,"1,100,536 ",,96.78%
30253,親嘴,2 ,"1,100,538 ",,96.78%
30254,改學,2 ,"1,100,540 ",,96.78%
30255,鼓棒,2 ,"1,100,542 ",,96.78%
30256,高安邦,2 ,"1,100,544 ",,96.78%
30257,大駁,2 ,"1,100,546 ",,96.78%
30258,大義,2 ,"1,100,548 ",,96.78%
30259,軟硬體,2 ,"1,100,550 ",,96.78%
30260,國九生,2 ,"1,100,552 ",,96.78%
30261,疲,2 ,"1,100,554 ",,96.78%
30262,編年,2 ,"1,100,556 ",,96.78%
30263,往例,2 ,"1,100,558 ",,96.78%
30264,羊毛記,2 ,"1,100,560 ",,96.78%
30265,審議會,2 ,"1,100,562 ",,96.78%
30266,調整案,2 ,"1,100,564 ",,96.78%
30267,燦然,2 ,"1,100,566 ",,96.78%
30268,差強人意,2 ,"1,100,568 ",,96.78%
30269,踏過,2 ,"1,100,570 ",,96.78%
30270,物換星移,2 ,"1,100,572 ",,96.79%
30271,憑弔,2 ,"1,100,574 ",,96.79%
30272,邱乾國,2 ,"1,100,576 ",,96.79%
30273,唐詩,2 ,"1,100,578 ",,96.79%
30274,回音,2 ,"1,100,580 ",,96.79%
30275,茲事體大,2 ,"1,100,582 ",,96.79%
30276,傳宗接代,2 ,"1,100,584 ",,96.79%
30277,誠誠,2 ,"1,100,586 ",,96.79%
30278,張錦華,2 ,"1,100,588 ",,96.79%
30279,徐斯儉,2 ,"1,100,590 ",,96.79%
30280,社會所,2 ,"1,100,592 ",,96.79%
30281,姚人,2 ,"1,100,594 ",,96.79%
30282,原班人馬,2 ,"1,100,596 ",,96.79%
30283,萬千,2 ,"1,100,598 ",,96.79%
30284,迴盪,2 ,"1,100,600 ",,96.79%
30285,果決,2 ,"1,100,602 ",,96.79%
30286,瘟疫,2 ,"1,100,604 ",,96.79%
30287,紀事,2 ,"1,100,606 ",,96.79%
30288,文豪,2 ,"1,100,608 ",,96.79%
30289,莫言,2 ,"1,100,610 ",,96.79%
30290,檢場,2 ,"1,100,612 ",,96.79%
30291,驕陽,2 ,"1,100,614 ",,96.79%
30292,挑撥,2 ,"1,100,616 ",,96.79%
30293,校規,2 ,"1,100,618 ",,96.79%
30294,國美館,2 ,"1,100,620 ",,96.79%
30295,迷走到,2 ,"1,100,622 ",,96.79%
30296,閉鎖,2 ,"1,100,624 ",,96.79%
30297,卡拉錫,2 ,"1,100,626 ",,96.79%
30298,後段班,2 ,"1,100,628 ",,96.79%
30299,大尾,2 ,"1,100,630 ",,96.79%
30300,鱸鰻,2 ,"1,100,632 ",,96.79%
30301,台片,2 ,"1,100,634 ",,96.79%
30302,趙薇,2 ,"1,100,636 ",,96.79%
30303,大觀,2 ,"1,100,638 ",,96.79%
30304,三重奏,2 ,"1,100,640 ",,96.79%
30305,二六,2 ,"1,100,642 ",,96.79%
30306,通史,2 ,"1,100,644 ",,96.79%
30307,算命家,2 ,"1,100,646 ",,96.79%
30308,鄭智文,2 ,"1,100,648 ",,96.79%
30309,樊光耀,2 ,"1,100,650 ",,96.79%
30310,高英軒,2 ,"1,100,652 ",,96.79%
30311,工具箱,2 ,"1,100,654 ",,96.79%
30312,肉形石,2 ,"1,100,656 ",,96.79%
30313,聲樂,2 ,"1,100,658 ",,96.79%
30314,第二十五,2 ,"1,100,660 ",,96.79%
30315,單曲,2 ,"1,100,662 ",,96.79%
30316,人文組,2 ,"1,100,664 ",,96.79%
30317,達海,2 ,"1,100,666 ",,96.79%
30318,重質,2 ,"1,100,668 ",,96.79%
30319,席琳狄翁,2 ,"1,100,670 ",,96.79%
30320,追星族,2 ,"1,100,672 ",,96.79%
30321,鐵粉,2 ,"1,100,674 ",,96.79%
30322,王揮雄,2 ,"1,100,676 ",,96.79%
30323,先期,2 ,"1,100,678 ",,96.79%
30324,圖檔,2 ,"1,100,680 ",,96.79%
30325,圖資,2 ,"1,100,682 ",,96.79%
30326,紀大偉,2 ,"1,100,684 ",,96.79%
30327,聲樂家,2 ,"1,100,686 ",,96.80%
30328,錢南章,2 ,"1,100,688 ",,96.80%
30329,波西米亞,2 ,"1,100,690 ",,96.80%
30330,棋士,2 ,"1,100,692 ",,96.80%
30331,籍,2 ,"1,100,694 ",,96.80%
30332,泰武鄉,2 ,"1,100,696 ",,96.80%
30333,佳興,2 ,"1,100,698 ",,96.80%
30334,外文系,2 ,"1,100,700 ",,96.80%
30335,教部,2 ,"1,100,702 ",,96.80%
30336,鬆手,2 ,"1,100,704 ",,96.80%
30337,擴大為,2 ,"1,100,706 ",,96.80%
30338,齋戒,2 ,"1,100,708 ",,96.80%
30339,真主,2 ,"1,100,710 ",,96.80%
30340,可蘭經,2 ,"1,100,712 ",,96.80%
30341,文學系,2 ,"1,100,714 ",,96.80%
30342,首映,2 ,"1,100,716 ",,96.80%
30343,五甲,2 ,"1,100,718 ",,96.80%
30344,籤詩,2 ,"1,100,720 ",,96.80%
30345,試片,2 ,"1,100,722 ",,96.80%
30346,永和,2 ,"1,100,724 ",,96.80%
30347,夏曼,2 ,"1,100,726 ",,96.80%
30348,藍波安,2 ,"1,100,728 ",,96.80%
30349,王登鈺,2 ,"1,100,730 ",,96.80%
30350,電視網,2 ,"1,100,732 ",,96.80%
30351,感懷,2 ,"1,100,734 ",,96.80%
30352,文學院,2 ,"1,100,736 ",,96.80%
30353,曲復敏,2 ,"1,100,738 ",,96.80%
30354,刺字,2 ,"1,100,740 ",,96.80%
30355,戳,2 ,"1,100,742 ",,96.80%
30356,片廠,2 ,"1,100,744 ",,96.80%
30357,聯展,2 ,"1,100,746 ",,96.80%
30358,大林蒲,2 ,"1,100,748 ",,96.80%
30359,林良,2 ,"1,100,750 ",,96.80%
30360,左思右想,2 ,"1,100,752 ",,96.80%
30361,鄭文堂,2 ,"1,100,754 ",,96.80%
30362,移師,2 ,"1,100,756 ",,96.80%
30363,酬神,2 ,"1,100,758 ",,96.80%
30364,爆笑,2 ,"1,100,760 ",,96.80%
30365,布農,2 ,"1,100,762 ",,96.80%
30366,布農族人,2 ,"1,100,764 ",,96.80%
30367,巡迴展,2 ,"1,100,766 ",,96.80%
30368,毛揆,2 ,"1,100,768 ",,96.80%
30369,婉君,2 ,"1,100,770 ",,96.80%
30370,穿衣鏡,2 ,"1,100,772 ",,96.80%
30371,衛武營,2 ,"1,100,774 ",,96.80%
30372,林肯,2 ,"1,100,776 ",,96.80%
30373,進書,2 ,"1,100,778 ",,96.80%
30374,陳宗和,2 ,"1,100,780 ",,96.80%
30375,繞到,2 ,"1,100,782 ",,96.80%
30376,紙上,2 ,"1,100,784 ",,96.80%
30377,歷,2 ,"1,100,786 ",,96.80%
30378,借閱,2 ,"1,100,788 ",,96.80%
30379,陳儒修,2 ,"1,100,790 ",,96.80%
30380,梅耶,2 ,"1,100,792 ",,96.80%
30381,樹蘭,2 ,"1,100,794 ",,96.80%
30382,一頁頁,2 ,"1,100,796 ",,96.80%
30383,創團,2 ,"1,100,798 ",,96.80%
30384,羅曼菲,2 ,"1,100,800 ",,96.81%
30385,姚宜瑛,2 ,"1,100,802 ",,96.81%
30386,小說集,2 ,"1,100,804 ",,96.81%
30387,愛荷華,2 ,"1,100,806 ",,96.81%
30388,盆景,2 ,"1,100,808 ",,96.81%
30389,成書,2 ,"1,100,810 ",,96.81%
30390,透透,2 ,"1,100,812 ",,96.81%
30391,伯恩斯坦,2 ,"1,100,814 ",,96.81%
30392,童心,2 ,"1,100,816 ",,96.81%
30393,一朵朵,2 ,"1,100,818 ",,96.81%
30394,米羅,2 ,"1,100,820 ",,96.81%
30395,一發不可收拾,2 ,"1,100,822 ",,96.81%
30396,社造,2 ,"1,100,824 ",,96.81%
30397,宮崎駿,2 ,"1,100,826 ",,96.81%
30398,吳晟,2 ,"1,100,828 ",,96.81%
30399,筆調,2 ,"1,100,830 ",,96.81%
30400,稀疏,2 ,"1,100,832 ",,96.81%
30401,英語科,2 ,"1,100,834 ",,96.81%
30402,莫里斯,2 ,"1,100,836 ",,96.81%
30403,前後任,2 ,"1,100,838 ",,96.81%
30404,殘渣,2 ,"1,100,840 ",,96.81%
30405,字字,2 ,"1,100,842 ",,96.81%
30406,孤柱,2 ,"1,100,844 ",,96.81%
30407,鬼魂,2 ,"1,100,846 ",,96.81%
30408,大限,2 ,"1,100,848 ",,96.81%
30409,黃榮村,2 ,"1,100,850 ",,96.81%
30410,擅用,2 ,"1,100,852 ",,96.81%
30411,謝金水,2 ,"1,100,854 ",,96.81%
30412,林麗蟬,2 ,"1,100,856 ",,96.81%
30413,打雜,2 ,"1,100,858 ",,96.81%
30414,白頭,2 ,"1,100,860 ",,96.81%
30415,彌生,2 ,"1,100,862 ",,96.81%
30416,震憾,2 ,"1,100,864 ",,96.81%
30417,天皇,2 ,"1,100,866 ",,96.81%
30418,勸說,2 ,"1,100,868 ",,96.81%
30419,噶哈巫族,2 ,"1,100,870 ",,96.81%
30420,埔里,2 ,"1,100,872 ",,96.81%
30421,馬華,2 ,"1,100,874 ",,96.81%
30422,成長到,2 ,"1,100,876 ",,96.81%
30423,博客,2 ,"1,100,878 ",,96.81%
30424,逗點,2 ,"1,100,880 ",,96.81%
30425,薩克斯風,2 ,"1,100,882 ",,96.81%
30426,史明,2 ,"1,100,884 ",,96.81%
30427,大失血,2 ,"1,100,886 ",,96.81%
30428,開懷,2 ,"1,100,888 ",,96.81%
30429,籌辦,2 ,"1,100,890 ",,96.81%
30430,美食家,2 ,"1,100,892 ",,96.81%
30431,實加,2 ,"1,100,894 ",,96.81%
30432,趙昶通,2 ,"1,100,896 ",,96.81%
30433,港澳,2 ,"1,100,898 ",,96.81%
30434,苦果,2 ,"1,100,900 ",,96.81%
30435,造福,2 ,"1,100,902 ",,96.81%
30436,曾麗如,2 ,"1,100,904 ",,96.81%
30437,瑪拉拉,2 ,"1,100,906 ",,96.81%
30438,輓歌,2 ,"1,100,908 ",,96.81%
30439,悽慘,2 ,"1,100,910 ",,96.81%
30440,擘畫,2 ,"1,100,912 ",,96.81%
30441,筆耕,2 ,"1,100,914 ",,96.82%
30442,孫鈺翔,2 ,"1,100,916 ",,96.82%
30443,教育館,2 ,"1,100,918 ",,96.82%
30444,科教,2 ,"1,100,920 ",,96.82%
30445,吳振財,2 ,"1,100,922 ",,96.82%
30446,許男,2 ,"1,100,924 ",,96.82%
30447,策反,2 ,"1,100,926 ",,96.82%
30448,拉赫瑪尼諾夫,2 ,"1,100,928 ",,96.82%
30449,小提琴家,2 ,"1,100,930 ",,96.82%
30450,壽,2 ,"1,100,932 ",,96.82%
30451,海派,2 ,"1,100,934 ",,96.82%
30452,離鄉背井,2 ,"1,100,936 ",,96.82%
30453,誓,2 ,"1,100,938 ",,96.82%
30454,李姓,2 ,"1,100,940 ",,96.82%
30455,李綺琪,2 ,"1,100,942 ",,96.82%
30456,駱麗真,2 ,"1,100,944 ",,96.82%
30457,錄像,2 ,"1,100,946 ",,96.82%
30458,為傲,2 ,"1,100,948 ",,96.82%
30459,僑民,2 ,"1,100,950 ",,96.82%
30460,閱報,2 ,"1,100,952 ",,96.82%
30461,舊名,2 ,"1,100,954 ",,96.82%
30462,雷公火,2 ,"1,100,956 ",,96.82%
30463,江賢二,2 ,"1,100,958 ",,96.82%
30464,古典樂,2 ,"1,100,960 ",,96.82%
30465,道光,2 ,"1,100,962 ",,96.82%
30466,紙風車,2 ,"1,100,964 ",,96.82%
30467,唐吉軻德,2 ,"1,100,966 ",,96.82%
30468,葉王,2 ,"1,100,968 ",,96.82%
30469,紅寶石,2 ,"1,100,970 ",,96.82%
30470,重慶南路,2 ,"1,100,972 ",,96.82%
30471,中山堂,2 ,"1,100,974 ",,96.82%
30472,文星,2 ,"1,100,976 ",,96.82%
30473,遺族,2 ,"1,100,978 ",,96.82%
30474,陣亡,2 ,"1,100,980 ",,96.82%
30475,功成身退,2 ,"1,100,982 ",,96.82%
30476,田淑玲,2 ,"1,100,984 ",,96.82%
30477,苦讀,2 ,"1,100,986 ",,96.82%
30478,阿卡,2 ,"1,100,988 ",,96.82%
30479,辜家,2 ,"1,100,990 ",,96.82%
30480,大宅,2 ,"1,100,992 ",,96.82%
30481,陳泰成,2 ,"1,100,994 ",,96.82%
30482,缺貨,2 ,"1,100,996 ",,96.82%
30483,中研院長,2 ,"1,100,998 ",,96.82%
30484,高腳椅,2 ,"1,101,000 ",,96.82%
30485,冷鋒,2 ,"1,101,002 ",,96.82%
30486,吳德榮,2 ,"1,101,004 ",,96.82%
30487,五十多萬,2 ,"1,101,006 ",,96.82%
30488,林中森,2 ,"1,101,008 ",,96.82%
30489,水稻,2 ,"1,101,010 ",,96.82%
30490,耕地,2 ,"1,101,012 ",,96.82%
30491,吳俊輝,2 ,"1,101,014 ",,96.82%
30492,探空,2 ,"1,101,016 ",,96.82%
30493,九號,2 ,"1,101,018 ",,96.82%
30494,電離層,2 ,"1,101,020 ",,96.82%
30495,崇德,2 ,"1,101,022 ",,96.82%
30496,硫化,2 ,"1,101,024 ",,96.82%
30497,飛出,2 ,"1,101,026 ",,96.82%
30498,蜂群,2 ,"1,101,028 ",,96.83%
30499,餵飽,2 ,"1,101,030 ",,96.83%
30500,直流,2 ,"1,101,032 ",,96.83%
30501,拖網,2 ,"1,101,034 ",,96.83%
30502,均溫,2 ,"1,101,036 ",,96.83%
30503,梁文傑,2 ,"1,101,038 ",,96.83%
30504,腦血管,2 ,"1,101,040 ",,96.83%
30505,家禽,2 ,"1,101,042 ",,96.83%
30506,病原性,2 ,"1,101,044 ",,96.83%
30507,賈新興,2 ,"1,101,046 ",,96.83%
30508,朱家瑜,2 ,"1,101,048 ",,96.83%
30509,真皮,2 ,"1,101,050 ",,96.83%
30510,物理獎,2 ,"1,101,052 ",,96.83%
30511,多醣,2 ,"1,101,054 ",,96.83%
30512,合成法,2 ,"1,101,056 ",,96.83%
30513,師程,2 ,"1,101,058 ",,96.83%
30514,浮游,2 ,"1,101,060 ",,96.83%
30515,癒合劑,2 ,"1,101,062 ",,96.83%
30516,樹醫,2 ,"1,101,064 ",,96.83%
30517,回填,2 ,"1,101,066 ",,96.83%
30518,幾內亞,2 ,"1,101,068 ",,96.83%
30519,四國,2 ,"1,101,070 ",,96.83%
30520,篩檢站,2 ,"1,101,072 ",,96.83%
30521,胰島素,2 ,"1,101,074 ",,96.83%
30522,胰島,2 ,"1,101,076 ",,96.83%
