序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
60190,肥肥爛爛,1 ,"1,134,481 ",,99.77%
60191,三杯,1 ,"1,134,482 ",,99.77%
60192,菇菇,1 ,"1,134,483 ",,99.77%
60193,點三杯,1 ,"1,134,484 ",,99.77%
60194,釀酒廠,1 ,"1,134,485 ",,99.77%
60195,溜狗,1 ,"1,134,486 ",,99.77%
60196,逛逛街,1 ,"1,134,487 ",,99.77%
60197,買買,1 ,"1,134,488 ",,99.77%
60198,涮牛肚,1 ,"1,134,489 ",,99.77%
60199,說不好意思,1 ,"1,134,490 ",,99.77%
60200,牛飲,1 ,"1,134,491 ",,99.77%
60201,昆布鍋底,1 ,"1,134,492 ",,99.77%
60202,涵子,1 ,"1,134,493 ",,99.77%
60203,酸酸辣辣,1 ,"1,134,494 ",,99.77%
60204,造次,1 ,"1,134,495 ",,99.77%
60205,王子麵,1 ,"1,134,496 ",,99.77%
60206,林董點,1 ,"1,134,497 ",,99.77%
60207,涮涮屋,1 ,"1,134,498 ",,99.77%
60208,肥膩,1 ,"1,134,499 ",,99.77%
60209,毛豬,1 ,"1,134,500 ",,99.77%
60210,大爆表,1 ,"1,134,501 ",,99.77%
60211,安格斯,1 ,"1,134,502 ",,99.77%
60212,黑牛,1 ,"1,134,503 ",,99.77%
60213,北海魚,1 ,"1,134,504 ",,99.77%
60214,包蛋,1 ,"1,134,505 ",,99.77%
60215,咬開,1 ,"1,134,506 ",,99.77%
60216,好米亞,1 ,"1,134,507 ",,99.77%
60217,醋醬,1 ,"1,134,508 ",,99.77%
60218,排襯,1 ,"1,134,509 ",,99.77%
60219,洋芋佐,1 ,"1,134,510 ",,99.77%
60220,香料醬,1 ,"1,134,511 ",,99.77%
60221,番茄莎,1 ,"1,134,512 ",,99.77%
60222,番茄莎莎,1 ,"1,134,513 ",,99.77%
60223,襯梅薯,1 ,"1,134,514 ",,99.77%
60224,小白菜,1 ,"1,134,515 ",,99.77%
60225,懮格醬,1 ,"1,134,516 ",,99.77%
60226,黑娜娜,1 ,"1,134,517 ",,99.77%
60227,禮讚,1 ,"1,134,518 ",,99.77%
60228,肋條,1 ,"1,134,519 ",,99.77%
60229,蕪菁佐,1 ,"1,134,520 ",,99.77%
60230,芥末塔塔,1 ,"1,134,521 ",,99.77%
60231,超脆,1 ,"1,134,522 ",,99.77%
60232,香蕉派,1 ,"1,134,523 ",,99.77%
60233,非點,1 ,"1,134,524 ",,99.77%
60234,香草卡士達醬,1 ,"1,134,525 ",,99.77%
60235,依思尼,1 ,"1,134,526 ",,99.77%
60236,超愛好,1 ,"1,134,527 ",,99.77%
60237,超酥脆,1 ,"1,134,528 ",,99.77%
60238,超香超,1 ,"1,134,529 ",,99.77%
60239,卡式,1 ,"1,134,530 ",,99.77%
60240,白蘭地酒,1 ,"1,134,531 ",,99.77%
60241,肉桂粉,1 ,"1,134,532 ",,99.77%
60242,香～～,1 ,"1,134,533 ",,99.77%
60243,芭樂籽,1 ,"1,134,534 ",,99.77%
60244,壽喜,1 ,"1,134,535 ",,99.77%
60245,樂翻天,1 ,"1,134,536 ",,99.77%
60246,海鮮類,1 ,"1,134,537 ",,99.77%
60247,點現出,1 ,"1,134,538 ",,99.77%
60248,秋葵,1 ,"1,134,539 ",,99.77%
60249,目爾,1 ,"1,134,540 ",,99.77%
60250,嘖嘖嘖嘖嘖,1 ,"1,134,541 ",,99.77%
60251,雪糕,1 ,"1,134,542 ",,99.77%
60252,炒出來,1 ,"1,134,543 ",,99.77%
60253,松板,1 ,"1,134,544 ",,99.77%
60254,配好,1 ,"1,134,545 ",,99.77%
60255,俗辣,1 ,"1,134,546 ",,99.77%
60256,超怕,1 ,"1,134,547 ",,99.77%
60257,蹦跳,1 ,"1,134,548 ",,99.77%
60258,紐芝蘭樂活,1 ,"1,134,549 ",,99.77%
60259,沙拉吧,1 ,"1,134,550 ",,99.77%
60260,海鮮控,1 ,"1,134,551 ",,99.77%
60261,磨菇,1 ,"1,134,552 ",,99.77%
60262,狂夾,1 ,"1,134,553 ",,99.77%
60263,香甜美,1 ,"1,134,554 ",,99.77%
60264,紅蔥頭,1 ,"1,134,555 ",,99.77%
60265,干貝佐海膽燉飯,1 ,"1,134,556 ",,99.77%
60266,魚種,1 ,"1,134,557 ",,99.77%
60267,推東輝,1 ,"1,134,558 ",,99.77%
60268,韓食館,1 ,"1,134,559 ",,99.77%
60269,韓國料,1 ,"1,134,560 ",,99.77%
60270,飯友,1 ,"1,134,561 ",,99.77%
60271,天曉得,1 ,"1,134,562 ",,99.77%
60272,魂牽夢縈,1 ,"1,134,563 ",,99.77%
60273,斜斜,1 ,"1,134,564 ",,99.77%
60274,肉味,1 ,"1,134,565 ",,99.77%
60275,蒜片,1 ,"1,134,566 ",,99.77%
60276,泡菜,1 ,"1,134,567 ",,99.77%
60277,皓媽,1 ,"1,134,568 ",,99.77%
60278,五花,1 ,"1,134,569 ",,99.77%
60279,驚叫,1 ,"1,134,570 ",,99.77%
60280,看來看去,1 ,"1,134,571 ",,99.77%
60281,沙拉好,1 ,"1,134,572 ",,99.78%
60282,油多,1 ,"1,134,573 ",,99.78%
60283,可頌,1 ,"1,134,574 ",,99.78%
60284,塔塔醬,1 ,"1,134,575 ",,99.78%
60285,魚漿,1 ,"1,134,576 ",,99.78%
60286,蘋果醬,1 ,"1,134,577 ",,99.78%
60287,燒烤店,1 ,"1,134,578 ",,99.78%
60288,油味,1 ,"1,134,579 ",,99.78%
60289,清爽生,1 ,"1,134,580 ",,99.78%
60290,魚片,1 ,"1,134,581 ",,99.78%
60291,微炙干貝握,1 ,"1,134,582 ",,99.78%
60292,胃們,1 ,"1,134,583 ",,99.78%
60293,端出來,1 ,"1,134,584 ",,99.78%
60294,放生,1 ,"1,134,585 ",,99.78%
60295,帥哥哥,1 ,"1,134,586 ",,99.78%
60296,烤出來,1 ,"1,134,587 ",,99.78%
60297,春川,1 ,"1,134,588 ",,99.78%
60298,齁齁齁～～,1 ,"1,134,589 ",,99.78%
60299,超粗,1 ,"1,134,590 ",,99.78%
60300,超飽滿,1 ,"1,134,591 ",,99.78%
60301,水煮,1 ,"1,134,592 ",,99.78%
60302,鬼點,1 ,"1,134,593 ",,99.78%
60303,排骨湯,1 ,"1,134,594 ",,99.78%
60304,銅盤,1 ,"1,134,595 ",,99.78%
60305,鐵盤熱,1 ,"1,134,596 ",,99.78%
60306,鹹到,1 ,"1,134,597 ",,99.78%
60307,辣泡菜,1 ,"1,134,598 ",,99.78%
60308,龍鬚菜,1 ,"1,134,599 ",,99.78%
60309,豬軟,1 ,"1,134,600 ",,99.78%
60310,魚板,1 ,"1,134,601 ",,99.78%
60311,清清淡淡,1 ,"1,134,602 ",,99.78%
60312,朝鮮味,1 ,"1,134,603 ",,99.78%
60313,参,1 ,"1,134,604 ",,99.78%
60314,自取,1 ,"1,134,605 ",,99.78%
60315,郎揪,1 ,"1,134,606 ",,99.78%
60316,肛溫,1 ,"1,134,607 ",,99.78%
60317,不道地,1 ,"1,134,608 ",,99.78%
60318,剛開,1 ,"1,134,609 ",,99.78%
60319,大夯,1 ,"1,134,610 ",,99.78%
60320,韓國味,1 ,"1,134,611 ",,99.78%
60321,焗牛肚,1 ,"1,134,612 ",,99.78%
60322,可口到,1 ,"1,134,613 ",,99.78%
60323,超～～好～～,1 ,"1,134,614 ",,99.78%
60324,松露油,1 ,"1,134,615 ",,99.78%
60325,芥蘭管麵,1 ,"1,134,616 ",,99.78%
60326,旅店,1 ,"1,134,617 ",,99.78%
60327,筆管麵,1 ,"1,134,618 ",,99.78%
60328,歐伊,1 ,"1,134,619 ",,99.78%
60329,辣味兒,1 ,"1,134,620 ",,99.78%
60330,草莓味,1 ,"1,134,621 ",,99.78%
60331,喔～～,1 ,"1,134,622 ",,99.78%
60332,火雞,1 ,"1,134,623 ",,99.78%
60333,超高檔,1 ,"1,134,624 ",,99.78%
60334,富春,1 ,"1,134,625 ",,99.78%
60335,山居,1 ,"1,134,626 ",,99.78%
60336,法雲,1 ,"1,134,627 ",,99.78%
60337,安縵,1 ,"1,134,628 ",,99.78%
60338,星級,1 ,"1,134,629 ",,99.78%
60339,亭,1 ,"1,134,630 ",,99.78%
60340,石板路,1 ,"1,134,631 ",,99.78%
60341,擦擦汗,1 ,"1,134,632 ",,99.78%
60342,盹兒,1 ,"1,134,633 ",,99.78%
60343,曦,1 ,"1,134,634 ",,99.78%
60344,靈隱寺,1 ,"1,134,635 ",,99.78%
60345,姊妹力,1 ,"1,134,636 ",,99.78%
60346,薦法,1 ,"1,134,637 ",,99.78%
60347,誤會法,1 ,"1,134,638 ",,99.78%
60348,耶～～,1 ,"1,134,639 ",,99.78%
60349,中國味,1 ,"1,134,640 ",,99.78%
60350,西餐,1 ,"1,134,641 ",,99.78%
60351,遊完,1 ,"1,134,642 ",,99.78%
60352,羊肉界,1 ,"1,134,643 ",,99.78%
60353,發直,1 ,"1,134,644 ",,99.78%
60354,飽到,1 ,"1,134,645 ",,99.78%
60355,報房號,1 ,"1,134,646 ",,99.78%
60356,芝麻餅,1 ,"1,134,647 ",,99.78%
60357,羅漢齋,1 ,"1,134,648 ",,99.78%
60358,蝦握,1 ,"1,134,649 ",,99.78%
60359,美生菜,1 ,"1,134,650 ",,99.78%
60360,烏骨雞,1 ,"1,134,651 ",,99.78%
60361,超歐伊,1 ,"1,134,652 ",,99.78%
60362,超大盆,1 ,"1,134,653 ",,99.78%
60363,超氣派,1 ,"1,134,654 ",,99.78%
60364,東街,1 ,"1,134,655 ",,99.78%
60365,端起來,1 ,"1,134,656 ",,99.78%
60366,機歪,1 ,"1,134,657 ",,99.78%
60367,炸粉,1 ,"1,134,658 ",,99.78%
60368,滝波,1 ,"1,134,659 ",,99.78%
60369,超可口海膽,1 ,"1,134,660 ",,99.78%
60370,超奢侈,1 ,"1,134,661 ",,99.78%
60371,假人山人海,1 ,"1,134,662 ",,99.78%
60372,綠蠵龜,1 ,"1,134,663 ",,99.78%
60373,小琉球行,1 ,"1,134,664 ",,99.78%
60374,北部人,1 ,"1,134,665 ",,99.78%
60375,滑滑手機,1 ,"1,134,666 ",,99.78%
60376,開休,1 ,"1,134,667 ",,99.78%
60377,旅車,1 ,"1,134,668 ",,99.78%
60378,海景房,1 ,"1,134,669 ",,99.78%
60379,溫體牛,1 ,"1,134,670 ",,99.78%
60380,琵琶肉,1 ,"1,134,671 ",,99.78%
60381,大蒜精,1 ,"1,134,672 ",,99.78%
60382,辛拉麵,1 ,"1,134,673 ",,99.78%
60383,豬味,1 ,"1,134,674 ",,99.78%
60384,筍絲,1 ,"1,134,675 ",,99.78%
60385,喝光光,1 ,"1,134,676 ",,99.78%
60386,兼賣,1 ,"1,134,677 ",,99.78%
60387,漢堡類,1 ,"1,134,678 ",,99.78%
60388,東海店,1 ,"1,134,679 ",,99.78%
60389,國稅,1 ,"1,134,680 ",,99.78%
60390,俗套,1 ,"1,134,681 ",,99.78%
60391,筋性,1 ,"1,134,682 ",,99.78%
60392,痕,1 ,"1,134,683 ",,99.78%
60393,邊邊,1 ,"1,134,684 ",,99.78%
60394,醇苦,1 ,"1,134,685 ",,99.78%
60395,顧名思意,1 ,"1,134,686 ",,99.79%
60396,醇苦味,1 ,"1,134,687 ",,99.79%
60397,廣興路,1 ,"1,134,688 ",,99.79%
60398,落羽松,1 ,"1,134,689 ",,99.79%
60399,蕭澀,1 ,"1,134,690 ",,99.79%
60400,香杉,1 ,"1,134,691 ",,99.79%
60401,清粥,1 ,"1,134,692 ",,99.79%
60402,烤吐司,1 ,"1,134,693 ",,99.79%
60403,旅沐,1 ,"1,134,694 ",,99.79%
60404,格友,1 ,"1,134,695 ",,99.79%
60405,馬齡薯,1 ,"1,134,696 ",,99.79%
60406,歐姆蛋,1 ,"1,134,697 ",,99.79%
60407,豪邁型,1 ,"1,134,698 ",,99.79%
60408,蛋液會,1 ,"1,134,699 ",,99.79%
60409,生起司,1 ,"1,134,700 ",,99.79%
60410,出餐,1 ,"1,134,701 ",,99.79%
60411,酥脆脆,1 ,"1,134,702 ",,99.79%
60412,烏梅汁,1 ,"1,134,703 ",,99.79%
60413,油解膩,1 ,"1,134,704 ",,99.79%
60414,金針菇,1 ,"1,134,705 ",,99.79%
60415,筍子,1 ,"1,134,706 ",,99.79%
60416,獅子頭,1 ,"1,134,707 ",,99.79%
60417,滿清爽,1 ,"1,134,708 ",,99.79%
60418,乾柴,1 ,"1,134,709 ",,99.79%
60419,油膩度,1 ,"1,134,710 ",,99.79%
60420,胡椒味,1 ,"1,134,711 ",,99.79%
60421,璇為,1 ,"1,134,712 ",,99.79%
60422,中高價位,1 ,"1,134,713 ",,99.79%
60423,魚貨,1 ,"1,134,714 ",,99.79%
60424,現點現,1 ,"1,134,715 ",,99.79%
60425,自磨,1 ,"1,134,716 ",,99.79%
60426,撈現,1 ,"1,134,717 ",,99.79%
60427,炒物,1 ,"1,134,718 ",,99.79%
60428,丼飯,1 ,"1,134,719 ",,99.79%
60429,鼎鼎,1 ,"1,134,720 ",,99.79%
60430,干超,1 ,"1,134,721 ",,99.79%
60431,日本味,1 ,"1,134,722 ",,99.79%
60432,築地,1 ,"1,134,723 ",,99.79%
60433,吮指,1 ,"1,134,724 ",,99.79%
60434,散壽司,1 ,"1,134,725 ",,99.79%
60435,肉捲,1 ,"1,134,726 ",,99.79%
60436,呈裝,1 ,"1,134,727 ",,99.79%
60437,咖啡單,1 ,"1,134,728 ",,99.79%
60438,史多倫,1 ,"1,134,729 ",,99.79%
60439,奶霜,1 ,"1,134,730 ",,99.79%
60440,杏仁味,1 ,"1,134,731 ",,99.79%
60441,御奉,1 ,"1,134,732 ",,99.79%
60442,茗茶,1 ,"1,134,733 ",,99.79%
60443,茶品,1 ,"1,134,734 ",,99.79%
60444,南瓜湯,1 ,"1,134,735 ",,99.79%
60445,粉調,1 ,"1,134,736 ",,99.79%
60446,期待值,1 ,"1,134,737 ",,99.79%
60447,起司粉,1 ,"1,134,738 ",,99.79%
60448,栗法式,1 ,"1,134,739 ",,99.79%
60449,櫃上,1 ,"1,134,740 ",,99.79%
60450,展示品,1 ,"1,134,741 ",,99.79%
60451,目覺,1 ,"1,134,742 ",,99.79%
60452,濃郁度,1 ,"1,134,743 ",,99.79%
60453,佐以油醋醬,1 ,"1,134,744 ",,99.79%
60454,硬法,1 ,"1,134,745 ",,99.79%
60455,酒香味,1 ,"1,134,746 ",,99.79%
60456,冰釀,1 ,"1,134,747 ",,99.79%
60457,核果味,1 ,"1,134,748 ",,99.79%
60458,麵衣,1 ,"1,134,749 ",,99.79%
60459,超豐富,1 ,"1,134,750 ",,99.79%
60460,鮮果,1 ,"1,134,751 ",,99.79%
60461,滿意外,1 ,"1,134,752 ",,99.79%
60462,冰火,1 ,"1,134,753 ",,99.79%
60463,瑕不掩瑜,1 ,"1,134,754 ",,99.79%
60464,牧島,1 ,"1,134,755 ",,99.79%
60465,燒肉界,1 ,"1,134,756 ",,99.79%
60466,松露醬,1 ,"1,134,757 ",,99.79%
60467,出食,1 ,"1,134,758 ",,99.79%
60468,小玩意兒,1 ,"1,134,759 ",,99.79%
60469,脊,1 ,"1,134,760 ",,99.79%
60470,熟知璇,1 ,"1,134,761 ",,99.79%
60471,比目,1 ,"1,134,762 ",,99.79%
60472,含油量,1 ,"1,134,763 ",,99.79%
60473,醋飯,1 ,"1,134,764 ",,99.79%
60474,沾現磨,1 ,"1,134,765 ",,99.79%
60475,三星蔥,1 ,"1,134,766 ",,99.79%
60476,蔥醬,1 ,"1,134,767 ",,99.79%
60477,焦黃,1 ,"1,134,768 ",,99.79%
60478,香吉士,1 ,"1,134,769 ",,99.79%
60479,品嚐法式,1 ,"1,134,770 ",,99.79%
60480,岩鹽,1 ,"1,134,771 ",,99.79%
60481,沾附柚,1 ,"1,134,772 ",,99.79%
60482,檸,1 ,"1,134,773 ",,99.79%
60483,尼佐覆,1 ,"1,134,774 ",,99.79%
60484,莫凡彼,1 ,"1,134,775 ",,99.79%
60485,沾附覆,1 ,"1,134,776 ",,99.79%
60486,茗,1 ,"1,134,777 ",,99.79%
60487,甘味處,1 ,"1,134,778 ",,99.79%
60488,永康街,1 ,"1,134,779 ",,99.79%
60489,樂麵屋,1 ,"1,134,780 ",,99.79%
60490,繞來清,1 ,"1,134,781 ",,99.79%
60491,紅豆綿,1 ,"1,134,782 ",,99.79%
60492,蒟蒻,1 ,"1,134,783 ",,99.79%
60493,紅豆泥,1 ,"1,134,784 ",,99.79%
60494,杏仁片,1 ,"1,134,785 ",,99.79%
60495,茶控,1 ,"1,134,786 ",,99.79%
60496,茶味,1 ,"1,134,787 ",,99.79%
60497,厥,1 ,"1,134,788 ",,99.79%
60498,正宗,1 ,"1,134,789 ",,99.79%
60499,炸好,1 ,"1,134,790 ",,99.79%
60500,濾檯,1 ,"1,134,791 ",,99.79%
60501,裝袋,1 ,"1,134,792 ",,99.79%
60502,咖理味,1 ,"1,134,793 ",,99.79%
60503,咬下屑屑,1 ,"1,134,794 ",,99.79%
60504,會掉,1 ,"1,134,795 ",,99.79%
60505,噴到,1 ,"1,134,796 ",,99.79%
60506,看起士,1 ,"1,134,797 ",,99.79%
60507,酒香氣,1 ,"1,134,798 ",,99.79%
60508,糖心,1 ,"1,134,799 ",,99.80%
60509,燻香,1 ,"1,134,800 ",,99.80%
60510,櫛,1 ,"1,134,801 ",,99.80%
60511,清清爽爽,1 ,"1,134,802 ",,99.80%
60512,蘊出,1 ,"1,134,803 ",,99.80%
60513,挑起,1 ,"1,134,804 ",,99.80%
