序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
30104,反證法,2 ,"1,186,573 ",,96.58%
30105,莫非,2 ,"1,186,575 ",,96.58%
30106,負數,2 ,"1,186,577 ",,96.58%
30107,中任,2 ,"1,186,579 ",,96.58%
30108,脫鞋,2 ,"1,186,581 ",,96.58%
30109,話筒,2 ,"1,186,583 ",,96.58%
30110,白板,2 ,"1,186,585 ",,96.58%
30111,集合會,2 ,"1,186,587 ",,96.58%
30112,寫上去,2 ,"1,186,589 ",,96.58%
30113,大而化之,2 ,"1,186,591 ",,96.58%
30114,三七二十一,2 ,"1,186,593 ",,96.58%
30115,代入,2 ,"1,186,595 ",,96.58%
30116,歡天喜地,2 ,"1,186,597 ",,96.58%
30117,式子,2 ,"1,186,599 ",,96.58%
30118,分配律,2 ,"1,186,601 ",,96.58%
30119,無傷大雅,2 ,"1,186,603 ",,96.58%
30120,大前提,2 ,"1,186,605 ",,96.58%
30121,一角,2 ,"1,186,607 ",,96.58%
30122,普通人,2 ,"1,186,609 ",,96.58%
30123,故弄玄虛,2 ,"1,186,611 ",,96.58%
30124,交椅,2 ,"1,186,613 ",,96.58%
30125,定義式,2 ,"1,186,615 ",,96.58%
30126,費盡,2 ,"1,186,617 ",,96.58%
30127,連話,2 ,"1,186,619 ",,96.58%
30128,歐拉,2 ,"1,186,621 ",,96.58%
30129,常數,2 ,"1,186,623 ",,96.58%
30130,性約化,2 ,"1,186,625 ",,96.58%
30131,跟前,2 ,"1,186,627 ",,96.58%
30132,原子序,2 ,"1,186,629 ",,96.58%
30133,質子數,2 ,"1,186,631 ",,96.58%
30134,氦,2 ,"1,186,633 ",,96.58%
30135,洗衣劑,2 ,"1,186,635 ",,96.58%
30136,碳化硼,2 ,"1,186,637 ",,96.58%
30137,焊接,2 ,"1,186,639 ",,96.58%
30138,生銹,2 ,"1,186,641 ",,96.58%
30139,散熱器,2 ,"1,186,643 ",,96.58%
30140,大氣壓,2 ,"1,186,645 ",,96.58%
30141,氪,2 ,"1,186,647 ",,96.58%
30142,圓筒,2 ,"1,186,649 ",,96.58%
30143,指示燈,2 ,"1,186,651 ",,96.58%
30144,光束,2 ,"1,186,653 ",,96.58%
30145,鉗子,2 ,"1,186,655 ",,96.58%
30146,碧綠色澤,2 ,"1,186,657 ",,96.58%
30147,銫,2 ,"1,186,659 ",,96.58%
30148,銀灰色,2 ,"1,186,661 ",,96.58%
30149,青銅製,2 ,"1,186,663 ",,96.58%
30150,水壺,2 ,"1,186,665 ",,96.58%
30151,沸點,2 ,"1,186,667 ",,96.58%
30152,溴化,2 ,"1,186,669 ",,96.58%
30153,尼奧,2 ,"1,186,671 ",,96.58%
30154,男神坦塔羅斯,2 ,"1,186,673 ",,96.58%
30155,宙斯,2 ,"1,186,675 ",,96.58%
30156,鉭,2 ,"1,186,677 ",,96.58%
30157,尋回,2 ,"1,186,679 ",,96.58%
30158,磁共振,2 ,"1,186,681 ",,96.58%
30159,緞帶,2 ,"1,186,683 ",,96.59%
30160,純金,2 ,"1,186,685 ",,96.59%
30161,金箔,2 ,"1,186,687 ",,96.59%
30162,製造成,2 ,"1,186,689 ",,96.59%
30163,顯微,2 ,"1,186,691 ",,96.59%
30164,箔片,2 ,"1,186,693 ",,96.59%
30165,銀箔片,2 ,"1,186,695 ",,96.59%
30166,鈀箔片,2 ,"1,186,697 ",,96.59%
30167,馬蹄,2 ,"1,186,699 ",,96.59%
30168,拍攝到,2 ,"1,186,701 ",,96.59%
30169,鈍,2 ,"1,186,703 ",,96.59%
30170,口香糖,2 ,"1,186,705 ",,96.59%
30171,掃描圖,2 ,"1,186,707 ",,96.59%
30172,蘊藏量,2 ,"1,186,709 ",,96.59%
30173,萃取法,2 ,"1,186,711 ",,96.59%
30174,稀土化,2 ,"1,186,713 ",,96.59%
30175,合物,2 ,"1,186,715 ",,96.59%
30176,溶解度,2 ,"1,186,717 ",,96.59%
30177,釹,2 ,"1,186,719 ",,96.59%
30178,淡藍色,2 ,"1,186,721 ",,96.59%
30179,黃光,2 ,"1,186,723 ",,96.59%
30180,淡紅,2 ,"1,186,725 ",,96.59%
30181,拿開,2 ,"1,186,727 ",,96.59%
30182,壓入,2 ,"1,186,729 ",,96.59%
30183,低弱,2 ,"1,186,731 ",,96.59%
30184,電子數,2 ,"1,186,733 ",,96.59%
30185,加到,2 ,"1,186,735 ",,96.59%
30186,奢侈品,2 ,"1,186,737 ",,96.59%
30187,銥,2 ,"1,186,739 ",,96.59%
30188,針頭,2 ,"1,186,741 ",,96.59%
30189,四氧化鋨,2 ,"1,186,743 ",,96.59%
30190,昇華,2 ,"1,186,745 ",,96.59%
30191,四氣化鋨,2 ,"1,186,747 ",,96.59%
30192,藍色澤,2 ,"1,186,749 ",,96.59%
30193,蓄意,2 ,"1,186,751 ",,96.59%
30194,所以然,2 ,"1,186,753 ",,96.59%
30195,鍅,2 ,"1,186,755 ",,96.59%
30196,一九四二年,2 ,"1,186,757 ",,96.59%
30197,刺穿,2 ,"1,186,759 ",,96.59%
30198,橘紅色,2 ,"1,186,761 ",,96.59%
30199,蓋氏,2 ,"1,186,763 ",,96.59%
30200,鈾礦,2 ,"1,186,765 ",,96.59%
30201,發射出去,2 ,"1,186,767 ",,96.59%
30202,鉲,2 ,"1,186,769 ",,96.59%
30203,詳述,2 ,"1,186,771 ",,96.59%
30204,加速器,2 ,"1,186,773 ",,96.59%
30205,鐽,2 ,"1,186,775 ",,96.59%
30206,重離子,2 ,"1,186,777 ",,96.59%
30207,拉丁,2 ,"1,186,779 ",,96.59%
30208,拉丁文,2 ,"1,186,781 ",,96.59%
30209,混合體,2 ,"1,186,783 ",,96.59%
30210,相讓,2 ,"1,186,785 ",,96.59%
30211,哥白尼,2 ,"1,186,787 ",,96.59%
30212,卡內基,2 ,"1,186,789 ",,96.59%
30213,起死回生,2 ,"1,186,791 ",,96.59%
30214,軟趴趴,2 ,"1,186,793 ",,96.59%
30215,天擇,2 ,"1,186,795 ",,96.59%
30216,開竅,2 ,"1,186,797 ",,96.59%
30217,偏移,2 ,"1,186,799 ",,96.59%
30218,備胎,2 ,"1,186,801 ",,96.59%
30219,晚睡,2 ,"1,186,803 ",,96.59%
30220,夜貓型,2 ,"1,186,805 ",,96.60%
30221,長於,2 ,"1,186,807 ",,96.60%
30222,挪用,2 ,"1,186,809 ",,96.60%
30223,饑餓素,2 ,"1,186,811 ",,96.60%
30224,弓狀,2 ,"1,186,813 ",,96.60%
30225,徑核,2 ,"1,186,815 ",,96.60%
30226,傳送給,2 ,"1,186,817 ",,96.60%
30227,當兒,2 ,"1,186,819 ",,96.60%
30228,確知,2 ,"1,186,821 ",,96.60%
30229,紡錘形,2 ,"1,186,823 ",,96.60%
30230,面貌區,2 ,"1,186,825 ",,96.60%
30231,牢記,2 ,"1,186,827 ",,96.60%
30232,助聽器,2 ,"1,186,829 ",,96.60%
30233,看過去,2 ,"1,186,831 ",,96.60%
30234,高頻率,2 ,"1,186,833 ",,96.60%
30235,中音,2 ,"1,186,835 ",,96.60%
30236,聲納,2 ,"1,186,837 ",,96.60%
30237,德性,2 ,"1,186,839 ",,96.60%
30238,雙工,2 ,"1,186,841 ",,96.60%
30239,扒竊,2 ,"1,186,843 ",,96.60%
30240,搔癢,2 ,"1,186,845 ",,96.60%
30241,難辨,2 ,"1,186,847 ",,96.60%
30242,工作量,2 ,"1,186,849 ",,96.60%
30243,髓鞘,2 ,"1,186,851 ",,96.60%
30244,大功告成,2 ,"1,186,853 ",,96.60%
30245,關進,2 ,"1,186,855 ",,96.60%
30246,航管,2 ,"1,186,857 ",,96.60%
30247,抵消,2 ,"1,186,859 ",,96.60%
30248,還原成,2 ,"1,186,861 ",,96.60%
30249,魔掌,2 ,"1,186,863 ",,96.60%
30250,如意,2 ,"1,186,865 ",,96.60%
30251,大同小異,2 ,"1,186,867 ",,96.60%
30252,在所不惜,2 ,"1,186,869 ",,96.60%
30253,懷特,2 ,"1,186,871 ",,96.60%
30254,掃描器,2 ,"1,186,873 ",,96.60%
30255,胡思亂想,2 ,"1,186,875 ",,96.60%
30256,古時候,2 ,"1,186,877 ",,96.60%
30257,歷歷,2 ,"1,186,879 ",,96.60%
30258,丹麥人,2 ,"1,186,881 ",,96.60%
30259,芬蘭人,2 ,"1,186,883 ",,96.60%
30260,巴胺,2 ,"1,186,885 ",,96.60%
30261,吸收回,2 ,"1,186,887 ",,96.60%
30262,展露出來,2 ,"1,186,889 ",,96.60%
30263,素重,2 ,"1,186,891 ",,96.60%
30264,百解憂,2 ,"1,186,893 ",,96.60%
30265,旋鈕,2 ,"1,186,895 ",,96.60%
30266,損及,2 ,"1,186,897 ",,96.60%
30267,曼哈坦,2 ,"1,186,899 ",,96.60%
30268,學術圈,2 ,"1,186,901 ",,96.60%
30269,雜訊,2 ,"1,186,903 ",,96.60%
30270,動眼,2 ,"1,186,905 ",,96.60%
30271,參不透,2 ,"1,186,907 ",,96.60%
30272,虎皮,2 ,"1,186,909 ",,96.60%
30273,研讀,2 ,"1,186,911 ",,96.60%
30274,習得,2 ,"1,186,913 ",,96.60%
30275,困住,2 ,"1,186,915 ",,96.60%
30276,斬獲,2 ,"1,186,917 ",,96.60%
30277,分散掉,2 ,"1,186,919 ",,96.60%
30278,診斷出來,2 ,"1,186,921 ",,96.60%
30279,了不得,2 ,"1,186,923 ",,96.60%
30280,找齊,2 ,"1,186,925 ",,96.60%
30281,一眼,2 ,"1,186,927 ",,96.60%
30282,桑默思,2 ,"1,186,929 ",,96.61%
30283,低分,2 ,"1,186,931 ",,96.61%
30284,籍,2 ,"1,186,933 ",,96.61%
30285,開悟,2 ,"1,186,935 ",,96.61%
30286,果蠅,2 ,"1,186,937 ",,96.61%
30287,割除,2 ,"1,186,939 ",,96.61%
30288,高歌,2 ,"1,186,941 ",,96.61%
30289,猶太教,2 ,"1,186,943 ",,96.61%
30290,異象,2 ,"1,186,945 ",,96.61%
30291,摩西,2 ,"1,186,947 ",,96.61%
30292,穆罕默德,2 ,"1,186,949 ",,96.61%
30293,戈,2 ,"1,186,951 ",,96.61%
30294,高山病,2 ,"1,186,953 ",,96.61%
30295,定見,2 ,"1,186,955 ",,96.61%
30296,診療室,2 ,"1,186,957 ",,96.61%
30297,己見,2 ,"1,186,959 ",,96.61%
30298,醒腦,2 ,"1,186,961 ",,96.61%
30299,魔菇,2 ,"1,186,963 ",,96.61%
30300,串門子,2 ,"1,186,965 ",,96.61%
30301,影星,2 ,"1,186,967 ",,96.61%
30302,黑質,2 ,"1,186,969 ",,96.61%
30303,多巴,2 ,"1,186,971 ",,96.61%
30304,假說,2 ,"1,186,973 ",,96.61%
30305,刺激術,2 ,"1,186,975 ",,96.61%
30306,島主,2 ,"1,186,977 ",,96.61%
30307,大可不必,2 ,"1,186,979 ",,96.61%
30308,方解石,2 ,"1,186,981 ",,96.61%
30309,變質岩,2 ,"1,186,983 ",,96.61%
30310,愛丁堡,2 ,"1,186,985 ",,96.61%
30311,野兔,2 ,"1,186,987 ",,96.61%
30312,遠播,2 ,"1,186,989 ",,96.61%
30313,上緣,2 ,"1,186,991 ",,96.61%
30314,櫻島,2 ,"1,186,993 ",,96.61%
30315,利馬,2 ,"1,186,995 ",,96.61%
30316,稠密,2 ,"1,186,997 ",,96.61%
30317,複式,2 ,"1,186,999 ",,96.61%
30318,南湖,2 ,"1,187,001 ",,96.61%
30319,北段,2 ,"1,187,003 ",,96.61%
30320,百分之六十五,2 ,"1,187,005 ",,96.61%
30321,水生,2 ,"1,187,007 ",,96.61%
30322,希拉瑞,2 ,"1,187,009 ",,96.61%
30323,中國隊,2 ,"1,187,011 ",,96.61%
30324,頂峰,2 ,"1,187,013 ",,96.61%
30325,東經,2 ,"1,187,015 ",,96.61%
30326,健行到,2 ,"1,187,017 ",,96.61%
30327,整補,2 ,"1,187,019 ",,96.61%
30328,黑潮,2 ,"1,187,021 ",,96.61%
30329,暖流,2 ,"1,187,023 ",,96.61%
30330,湧升,2 ,"1,187,025 ",,96.61%
30331,湧,2 ,"1,187,027 ",,96.61%
30332,佛羅倫斯,2 ,"1,187,029 ",,96.61%
30333,文物局,2 ,"1,187,031 ",,96.61%
30334,一朝,2 ,"1,187,033 ",,96.61%
30335,搜查,2 ,"1,187,035 ",,96.61%
30336,左上角,2 ,"1,187,037 ",,96.61%
30337,唏噓,2 ,"1,187,039 ",,96.61%
30338,百分之九十七,2 ,"1,187,041 ",,96.61%
30339,約旦,2 ,"1,187,043 ",,96.61%
30340,烏干達,2 ,"1,187,045 ",,96.61%
30341,蘇丹,2 ,"1,187,047 ",,96.61%
30342,防衛隊,2 ,"1,187,049 ",,96.61%
30343,梅格斯號,2 ,"1,187,051 ",,96.62%
30344,運輸艦,2 ,"1,187,053 ",,96.62%
30345,技師,2 ,"1,187,055 ",,96.62%
30346,英俊,2 ,"1,187,057 ",,96.62%
30347,亞美尼亞,2 ,"1,187,059 ",,96.62%
30348,芳心,2 ,"1,187,061 ",,96.62%
30349,訂婚,2 ,"1,187,063 ",,96.62%
30350,中西部,2 ,"1,187,065 ",,96.62%
30351,修理廠,2 ,"1,187,067 ",,96.62%
30352,黑手,2 ,"1,187,069 ",,96.62%
30353,巴頓,2 ,"1,187,071 ",,96.62%
30354,鍋爐,2 ,"1,187,073 ",,96.62%
30355,克蕾,2 ,"1,187,075 ",,96.62%
30356,寡婦,2 ,"1,187,077 ",,96.62%
30357,布爾,2 ,"1,187,079 ",,96.62%
30358,電阻,2 ,"1,187,081 ",,96.62%
30359,灣區,2 ,"1,187,083 ",,96.62%
30360,滴答聲,2 ,"1,187,085 ",,96.62%
30361,校長室,2 ,"1,187,087 ",,96.62%
30362,死命,2 ,"1,187,089 ",,96.62%
30363,戴德,2 ,"1,187,091 ",,96.62%
30364,反骨,2 ,"1,187,093 ",,96.62%
30365,更新率,2 ,"1,187,095 ",,96.62%
30366,順風,2 ,"1,187,097 ",,96.62%
30367,什,2 ,"1,187,099 ",,96.62%
30368,增益,2 ,"1,187,101 ",,96.62%
30369,修改為,2 ,"1,187,103 ",,96.62%
30370,無政府,2 ,"1,187,105 ",,96.62%
30371,布蘭德,2 ,"1,187,107 ",,96.62%
30372,創刊,2 ,"1,187,109 ",,96.62%
30373,行銷部,2 ,"1,187,111 ",,96.62%
30374,勞動節,2 ,"1,187,113 ",,96.62%
30375,雪茄,2 ,"1,187,115 ",,96.62%
30376,品頭論足,2 ,"1,187,117 ",,96.62%
30377,毫不起眼,2 ,"1,187,119 ",,96.62%
30378,展示廳,2 ,"1,187,121 ",,96.62%
30379,刮目相看,2 ,"1,187,123 ",,96.62%
30380,擦亮,2 ,"1,187,125 ",,96.62%
30381,得體,2 ,"1,187,127 ",,96.62%
30382,賈伯斯家,2 ,"1,187,129 ",,96.62%
30383,線到,2 ,"1,187,131 ",,96.62%
30384,無怪乎,2 ,"1,187,133 ",,96.62%
30385,魏金頓,2 ,"1,187,135 ",,96.62%
30386,撇清,2 ,"1,187,137 ",,96.62%
30387,復學,2 ,"1,187,139 ",,96.62%
30388,改名,2 ,"1,187,141 ",,96.62%
30389,德士,2 ,"1,187,143 ",,96.62%
30390,葛羅佩斯,2 ,"1,187,145 ",,96.62%
30391,烏漆,2 ,"1,187,147 ",,96.62%
30392,統稱,2 ,"1,187,149 ",,96.62%
30393,發軔,2 ,"1,187,151 ",,96.62%
30394,揭櫫,2 ,"1,187,153 ",,96.62%
30395,裴吉,2 ,"1,187,155 ",,96.62%
30396,衝出去,2 ,"1,187,157 ",,96.62%
30397,脫韁,2 ,"1,187,159 ",,96.62%
30398,馬庫,2 ,"1,187,161 ",,96.62%
30399,認股,2 ,"1,187,163 ",,96.62%
30400,史考特,2 ,"1,187,165 ",,96.62%
30401,生產線,2 ,"1,187,167 ",,96.62%
30402,無可諱言,2 ,"1,187,169 ",,96.62%
30403,卡拉頓,2 ,"1,187,171 ",,96.62%
30404,絕頂,2 ,"1,187,173 ",,96.62%
30405,希,2 ,"1,187,175 ",,96.63%
30406,七百五十,2 ,"1,187,177 ",,96.63%
30407,天文學,2 ,"1,187,179 ",,96.63%
30408,雙雄,2 ,"1,187,181 ",,96.63%
30409,迥然不同,2 ,"1,187,183 ",,96.63%
30410,火冒三丈,2 ,"1,187,185 ",,96.63%
30411,力場,2 ,"1,187,187 ",,96.63%
30412,精妙,2 ,"1,187,189 ",,96.63%
30413,俊傑,2 ,"1,187,191 ",,96.63%
30414,會議廳,2 ,"1,187,193 ",,96.63%
30415,蘭德,2 ,"1,187,195 ",,96.63%
30416,坐冷板凳,2 ,"1,187,197 ",,96.63%
30417,廢材,2 ,"1,187,199 ",,96.63%
30418,叫罵,2 ,"1,187,201 ",,96.63%
30419,尼,2 ,"1,187,203 ",,96.63%
30420,九年級,2 ,"1,187,205 ",,96.63%
30421,志趣,2 ,"1,187,207 ",,96.63%
30422,竅門,2 ,"1,187,209 ",,96.63%
30423,活靈活現,2 ,"1,187,211 ",,96.63%
30424,三宅,2 ,"1,187,213 ",,96.63%
30425,褲裝,2 ,"1,187,215 ",,96.63%
30426,鮑威爾,2 ,"1,187,217 ",,96.63%
30427,力爭上游,2 ,"1,187,219 ",,96.63%
30428,爭氣,2 ,"1,187,221 ",,96.63%
30429,美聯社,2 ,"1,187,223 ",,96.63%
30430,致謝,2 ,"1,187,225 ",,96.63%
30431,氣度,2 ,"1,187,227 ",,96.63%
30432,扭捏,2 ,"1,187,229 ",,96.63%
30433,走馬上任,2 ,"1,187,231 ",,96.63%
30434,展示品,2 ,"1,187,233 ",,96.63%
30435,宴會廳,2 ,"1,187,235 ",,96.63%
30436,高布倫,2 ,"1,187,237 ",,96.63%
30437,侏儸紀,2 ,"1,187,239 ",,96.63%
30438,混沌,2 ,"1,187,241 ",,96.63%
30439,窘態,2 ,"1,187,243 ",,96.63%
30440,安德森,2 ,"1,187,245 ",,96.63%
30441,廣告片,2 ,"1,187,247 ",,96.63%
30442,廣告商,2 ,"1,187,249 ",,96.63%
30443,相好,2 ,"1,187,251 ",,96.63%
30444,回想到,2 ,"1,187,253 ",,96.63%
30445,啜泣,2 ,"1,187,255 ",,96.63%
30446,新堡,2 ,"1,187,257 ",,96.63%
30447,代工廠,2 ,"1,187,259 ",,96.63%
30448,聯袂,2 ,"1,187,261 ",,96.63%
30449,趣味性,2 ,"1,187,263 ",,96.63%
30450,存貨量,2 ,"1,187,265 ",,96.63%
30451,製作出,2 ,"1,187,267 ",,96.63%
30452,大出,2 ,"1,187,269 ",,96.63%
30453,創意人,2 ,"1,187,271 ",,96.63%
30454,簡易版,2 ,"1,187,273 ",,96.63%
30455,圖像化,2 ,"1,187,275 ",,96.63%
30456,表徵,2 ,"1,187,277 ",,96.63%
30457,剪影,2 ,"1,187,279 ",,96.63%
30458,暗暗,2 ,"1,187,281 ",,96.63%
30459,吸引到,2 ,"1,187,283 ",,96.63%
30460,廣告費,2 ,"1,187,285 ",,96.63%
30461,奉承,2 ,"1,187,287 ",,96.63%
30462,唱片界,2 ,"1,187,289 ",,96.63%
30463,超完美,2 ,"1,187,291 ",,96.63%
30464,滾輪,2 ,"1,187,293 ",,96.63%
30465,巴布狄倫,2 ,"1,187,295 ",,96.63%
30466,轉圜,2 ,"1,187,297 ",,96.64%
30467,願不願意,2 ,"1,187,299 ",,96.64%
30468,瑪莎,2 ,"1,187,301 ",,96.64%
30469,跑車,2 ,"1,187,303 ",,96.64%
30470,冥想室,2 ,"1,187,305 ",,96.64%
30471,向日葵,2 ,"1,187,307 ",,96.64%
30472,機台,2 ,"1,187,309 ",,96.64%
30473,反目,2 ,"1,187,311 ",,96.64%
30474,轟掉,2 ,"1,187,313 ",,96.64%
30475,歐寧胥,2 ,"1,187,315 ",,96.64%
30476,陰暗面,2 ,"1,187,317 ",,96.64%
30477,得出,2 ,"1,187,319 ",,96.64%
30478,桑德,2 ,"1,187,321 ",,96.64%
30479,嗎啡類,2 ,"1,187,323 ",,96.64%
30480,高解析度,2 ,"1,187,325 ",,96.64%
30481,羅柏茨,2 ,"1,187,327 ",,96.64%
30482,竊,2 ,"1,187,329 ",,96.64%
30483,保護套,2 ,"1,187,331 ",,96.64%
30484,病假,2 ,"1,187,333 ",,96.64%
30485,半圓形,2 ,"1,187,335 ",,96.64%
30486,盤據,2 ,"1,187,337 ",,96.64%
30487,生殖器,2 ,"1,187,339 ",,96.64%
30488,食堂,2 ,"1,187,341 ",,96.64%
30489,研發出來,2 ,"1,187,343 ",,96.64%
30490,濃淡,2 ,"1,187,345 ",,96.64%
30491,駡,2 ,"1,187,347 ",,96.64%
30492,主事,2 ,"1,187,349 ",,96.64%
30493,苛刻,2 ,"1,187,351 ",,96.64%
30494,指揮棒,2 ,"1,187,353 ",,96.64%
30495,鮑伯,2 ,"1,187,355 ",,96.64%
30496,華頓,2 ,"1,187,357 ",,96.64%
30497,下單,2 ,"1,187,359 ",,96.64%
30498,阿尚,2 ,"1,187,361 ",,96.64%
30499,複述,2 ,"1,187,363 ",,96.64%
30500,更正,2 ,"1,187,365 ",,96.64%
30501,乙等,2 ,"1,187,367 ",,96.64%
30502,年利率,2 ,"1,187,369 ",,96.64%
30503,羅莉,2 ,"1,187,371 ",,96.64%
30504,行年,2 ,"1,187,373 ",,96.64%
30505,鮑曼,2 ,"1,187,375 ",,96.64%
30506,里程數,2 ,"1,187,377 ",,96.64%
30507,銷售員,2 ,"1,187,379 ",,96.64%
30508,保固期,2 ,"1,187,381 ",,96.64%
30509,無條件,2 ,"1,187,383 ",,96.64%
30510,貴國,2 ,"1,187,385 ",,96.64%
30511,交惡,2 ,"1,187,387 ",,96.64%
30512,學經歷,2 ,"1,187,389 ",,96.64%
30513,使用權,2 ,"1,187,391 ",,96.64%
30514,十二萬,2 ,"1,187,393 ",,96.64%
30515,貪心,2 ,"1,187,395 ",,96.64%
30516,深思熟慮,2 ,"1,187,397 ",,96.64%
30517,敵視,2 ,"1,187,399 ",,96.64%
30518,逾越,2 ,"1,187,401 ",,96.64%
30519,答謝,2 ,"1,187,403 ",,96.64%
30520,紐約客,2 ,"1,187,405 ",,96.64%
30521,意者,2 ,"1,187,407 ",,96.64%
30522,三十二萬五千,2 ,"1,187,409 ",,96.64%
