序號,詞彙,詞頻,累積詞頻,前100名高頻詞累積百分比,"總詞數累積
百分比"
30065,合稱為,2 ,"1,025,484 ",,96.23%
30066,望雨,2 ,"1,025,486 ",,96.23%
30067,蟲膠,2 ,"1,025,488 ",,96.23%
30068,軍歌,2 ,"1,025,490 ",,96.23%
30069,鑽油人隊,2 ,"1,025,492 ",,96.23%
30070,薛爾頓,2 ,"1,025,494 ",,96.23%
30071,續投,2 ,"1,025,496 ",,96.23%
30072,梅瑞迪斯盜,2 ,"1,025,498 ",,96.23%
30073,清光,2 ,"1,025,500 ",,96.23%
30074,蔡學良,2 ,"1,025,502 ",,96.23%
30075,靶場,2 ,"1,025,504 ",,96.23%
30076,蔡母,2 ,"1,025,506 ",,96.23%
30077,訴請,2 ,"1,025,508 ",,96.23%
30078,一審,2 ,"1,025,510 ",,96.23%
30079,走火,2 ,"1,025,512 ",,96.23%
30080,嚴防,2 ,"1,025,514 ",,96.23%
30081,王順裕,2 ,"1,025,516 ",,96.23%
30082,鋸齒扇,2 ,"1,025,518 ",,96.23%
30083,台港,2 ,"1,025,520 ",,96.23%
30084,以致敬,2 ,"1,025,522 ",,96.23%
30085,布蘭登堡,2 ,"1,025,524 ",,96.23%
30086,樂曲式,2 ,"1,025,526 ",,96.23%
30087,枋山鄉,2 ,"1,025,528 ",,96.23%
30088,果斑病,2 ,"1,025,530 ",,96.23%
30089,落難,2 ,"1,025,532 ",,96.23%
30090,太空艙,2 ,"1,025,534 ",,96.24%
30091,乾燥機,2 ,"1,025,536 ",,96.24%
30092,烘出,2 ,"1,025,538 ",,96.24%
30093,果乾,2 ,"1,025,540 ",,96.24%
30094,出艙,2 ,"1,025,542 ",,96.24%
30095,廿五萬,2 ,"1,025,544 ",,96.24%
30096,管訓,2 ,"1,025,546 ",,96.24%
30097,踢假球,2 ,"1,025,548 ",,96.24%
30098,移地,2 ,"1,025,550 ",,96.24%
30099,李茂,2 ,"1,025,552 ",,96.24%
30100,施昀廷,2 ,"1,025,554 ",,96.24%
30101,林抒音,2 ,"1,025,556 ",,96.24%
30102,風兒,2 ,"1,025,558 ",,96.24%
30103,八掌溪,2 ,"1,025,560 ",,96.24%
30104,快閃,2 ,"1,025,562 ",,96.24%
30105,抽查,2 ,"1,025,564 ",,96.24%
30106,拉亞,2 ,"1,025,566 ",,96.24%
30107,硝基呋喃,2 ,"1,025,568 ",,96.24%
30108,卡巴精,2 ,"1,025,570 ",,96.24%
30109,歐美德普,2 ,"1,025,572 ",,96.24%
30110,馬杜拉黴素,2 ,"1,025,574 ",,96.24%
30111,抗球蟲,2 ,"1,025,576 ",,96.24%
30112,抗菌劑,2 ,"1,025,578 ",,96.24%
30113,甄選出,2 ,"1,025,580 ",,96.24%
30114,緊湊度,2 ,"1,025,582 ",,96.24%
30115,嘻哈組,2 ,"1,025,584 ",,96.24%
30116,彩球組,2 ,"1,025,586 ",,96.24%
30117,擺佈,2 ,"1,025,588 ",,96.24%
30118,拋匯,2 ,"1,025,590 ",,96.24%
30119,八六一,2 ,"1,025,592 ",,96.24%
30120,大額,2 ,"1,025,594 ",,96.24%
30121,外匯局,2 ,"1,025,596 ",,96.24%
30122,布下,2 ,"1,025,598 ",,96.24%
30123,柳樹,2 ,"1,025,600 ",,96.24%
30124,升幅,2 ,"1,025,602 ",,96.24%
30125,藏寶,2 ,"1,025,604 ",,96.24%
30126,史哲,2 ,"1,025,606 ",,96.24%
30127,藝術類,2 ,"1,025,608 ",,96.24%
30128,發足,2 ,"1,025,610 ",,96.24%
30129,冠名,2 ,"1,025,612 ",,96.24%
30130,賽制,2 ,"1,025,614 ",,96.24%
30131,軍登板,2 ,"1,025,616 ",,96.24%
30132,王建勛,2 ,"1,025,618 ",,96.24%
30133,獻演,2 ,"1,025,620 ",,96.24%
30134,尼爾森,2 ,"1,025,622 ",,96.24%
30135,選粹,2 ,"1,025,624 ",,96.24%
30136,丹麥馬爾科,2 ,"1,025,626 ",,96.24%
30137,指揮界,2 ,"1,025,628 ",,96.24%
30138,玉杯,2 ,"1,025,630 ",,96.24%
30139,美艷,2 ,"1,025,632 ",,96.24%
30140,寺卿,2 ,"1,025,634 ",,96.24%
30141,殺身,2 ,"1,025,636 ",,96.24%
30142,幸賴,2 ,"1,025,638 ",,96.24%
30143,代方,2 ,"1,025,640 ",,96.25%
30144,李玉,2 ,"1,025,642 ",,96.25%
30145,連演,2 ,"1,025,644 ",,96.25%
30146,錦衣衛,2 ,"1,025,646 ",,96.25%
30147,陸炳,2 ,"1,025,648 ",,96.25%
30148,莫懷古,2 ,"1,025,650 ",,96.25%
30149,一中,2 ,"1,025,652 ",,96.25%
30150,五月份,2 ,"1,025,654 ",,96.25%
30151,退育,2 ,"1,025,656 ",,96.25%
30152,發力,2 ,"1,025,658 ",,96.25%
30153,世桌賽,2 ,"1,025,660 ",,96.25%
30154,字帖,2 ,"1,025,662 ",,96.25%
30155,字字,2 ,"1,025,664 ",,96.25%
30156,書道,2 ,"1,025,666 ",,96.25%
30157,大不易,2 ,"1,025,668 ",,96.25%
30158,疊斗式,2 ,"1,025,670 ",,96.25%
30159,鬪式,2 ,"1,025,672 ",,96.25%
30160,國男組,2 ,"1,025,674 ",,96.25%
30161,馮翊新,2 ,"1,025,676 ",,96.25%
30162,美宇,2 ,"1,025,678 ",,96.25%
30163,削功,2 ,"1,025,680 ",,96.25%
30164,碁,2 ,"1,025,682 ",,96.25%
30165,雙先發,2 ,"1,025,684 ",,96.25%
30166,壓制住,2 ,"1,025,686 ",,96.25%
30167,孟,2 ,"1,025,688 ",,96.25%
30168,承續,2 ,"1,025,690 ",,96.25%
30169,除賓茂,2 ,"1,025,692 ",,96.25%
30170,走位,2 ,"1,025,694 ",,96.25%
30171,劇校生,2 ,"1,025,696 ",,96.25%
30172,激盪出,2 ,"1,025,698 ",,96.25%
30173,砲擊,2 ,"1,025,700 ",,96.25%
30174,普侯斯投到,2 ,"1,025,702 ",,96.25%
30175,擊成,2 ,"1,025,704 ",,96.25%
30176,高飛,2 ,"1,025,706 ",,96.25%
30177,天使隊,2 ,"1,025,708 ",,96.25%
30178,強打楚奧特,2 ,"1,025,710 ",,96.25%
30179,聖桑,2 ,"1,025,712 ",,96.25%
30180,連動性,2 ,"1,025,714 ",,96.25%
30181,作價,2 ,"1,025,716 ",,96.25%
30182,庭長,2 ,"1,025,718 ",,96.25%
30183,價值連城,2 ,"1,025,720 ",,96.25%
30184,夜失色,2 ,"1,025,722 ",,96.25%
30185,創中職,2 ,"1,025,724 ",,96.25%
30186,耐投,2 ,"1,025,726 ",,96.25%
30187,下登板,2 ,"1,025,728 ",,96.25%
30188,興農,2 ,"1,025,730 ",,96.25%
30189,敲飛球,2 ,"1,025,732 ",,96.25%
30190,魏博節度,2 ,"1,025,734 ",,96.25%
30191,張震霸氣,2 ,"1,025,736 ",,96.25%
30192,謝欣穎,2 ,"1,025,738 ",,96.25%
30193,周韻宮,2 ,"1,025,740 ",,96.25%
30194,盡收眼底,2 ,"1,025,742 ",,96.25%
30195,樹頭,2 ,"1,025,744 ",,96.25%
30196,張震,2 ,"1,025,746 ",,96.26%
30197,媒妁信物,2 ,"1,025,748 ",,96.26%
30198,玉珮,2 ,"1,025,750 ",,96.26%
30199,系列賽,2 ,"1,025,752 ",,96.26%
30200,吉勒摩,2 ,"1,025,754 ",,96.26%
30201,戴托羅,2 ,"1,025,756 ",,96.26%
30202,伊森柯恩,2 ,"1,025,758 ",,96.26%
30203,柯恩,2 ,"1,025,760 ",,96.26%
30204,做功,2 ,"1,025,762 ",,96.26%
30205,五一,2 ,"1,025,764 ",,96.26%
30206,藍燈,2 ,"1,025,766 ",,96.26%
30207,武斷,2 ,"1,025,768 ",,96.26%
30208,藍燈區,2 ,"1,025,770 ",,96.26%
30209,軟木,2 ,"1,025,772 ",,96.26%
30210,皮繩,2 ,"1,025,774 ",,96.26%
30211,楔型,2 ,"1,025,776 ",,96.26%
30212,土氣,2 ,"1,025,778 ",,96.26%
30213,師曾昱傑,2 ,"1,025,780 ",,96.26%
30214,紋身秀,2 ,"1,025,782 ",,96.26%
30215,趙子龍,2 ,"1,025,784 ",,96.26%
30216,歌山號,2 ,"1,025,786 ",,96.26%
30217,載客率,2 ,"1,025,788 ",,96.26%
30218,彩繪機,2 ,"1,025,790 ",,96.26%
30219,黃春明,2 ,"1,025,792 ",,96.26%
30220,周夢蝶,2 ,"1,025,794 ",,96.26%
30221,書攤,2 ,"1,025,796 ",,96.26%
30222,簡錦錐,2 ,"1,025,798 ",,96.26%
30223,田協,2 ,"1,025,800 ",,96.26%
30224,專一性,2 ,"1,025,802 ",,96.26%
30225,輔助性,2 ,"1,025,804 ",,96.26%
30226,性療法,2 ,"1,025,806 ",,96.26%
30227,染病,2 ,"1,025,808 ",,96.26%
30228,核殼,2 ,"1,025,810 ",,96.26%
30229,決勝盤,2 ,"1,025,812 ",,96.26%
30230,謝潘配,2 ,"1,025,814 ",,96.26%
30231,怎奈,2 ,"1,025,816 ",,96.26%
30232,互破,2 ,"1,025,818 ",,96.26%
30233,彭帥,2 ,"1,025,820 ",,96.26%
30234,小薇,2 ,"1,025,822 ",,96.26%
30235,改配,2 ,"1,025,824 ",,96.26%
30236,米爾莎,2 ,"1,025,826 ",,96.26%
30237,會師,2 ,"1,025,828 ",,96.26%
30238,富人稅,2 ,"1,025,830 ",,96.26%
30239,中實戶,2 ,"1,025,832 ",,96.26%
30240,單軌,2 ,"1,025,834 ",,96.26%
30241,後壁,2 ,"1,025,836 ",,96.26%
30242,蓮鄉,2 ,"1,025,838 ",,96.26%
30243,蓮趣,2 ,"1,025,840 ",,96.26%
30244,荷染,2 ,"1,025,842 ",,96.26%
30245,後壁菁豐,2 ,"1,025,844 ",,96.26%
30246,筍醬,2 ,"1,025,846 ",,96.26%
30247,甕仔雞,2 ,"1,025,848 ",,96.26%
30248,東山嶺,2 ,"1,025,850 ",,96.26%
30249,烘焙窯,2 ,"1,025,852 ",,96.27%
30250,李子園,2 ,"1,025,854 ",,96.27%
30251,採蓮子,2 ,"1,025,856 ",,96.27%
30252,換回來,2 ,"1,025,858 ",,96.27%
30253,呼天搶地,2 ,"1,025,860 ",,96.27%
30254,魔笛,2 ,"1,025,862 ",,96.27%
30255,詠嘆調,2 ,"1,025,864 ",,96.27%
30256,王孟超,2 ,"1,025,866 ",,96.27%
30257,科技感,2 ,"1,025,868 ",,96.27%
30258,情緒性,2 ,"1,025,870 ",,96.27%
30259,不安感,2 ,"1,025,872 ",,96.27%
30260,色胺,2 ,"1,025,874 ",,96.27%
30261,褪黑,2 ,"1,025,876 ",,96.27%
30262,贅肉,2 ,"1,025,878 ",,96.27%
30263,皮拉提斯,2 ,"1,025,880 ",,96.27%
30264,重建起來,2 ,"1,025,882 ",,96.27%
30265,霧峰蘭生街,2 ,"1,025,884 ",,96.27%
30266,省議會,2 ,"1,025,886 ",,96.27%
30267,站牌,2 ,"1,025,888 ",,96.27%
30268,步程,2 ,"1,025,890 ",,96.27%
30269,吳世偉,2 ,"1,025,892 ",,96.27%
30270,坦言學到,2 ,"1,025,894 ",,96.27%
30271,飄過,2 ,"1,025,896 ",,96.27%
30272,刁,2 ,"1,025,898 ",,96.27%
30273,盜汗,2 ,"1,025,900 ",,96.27%
30274,白血病,2 ,"1,025,902 ",,96.27%
30275,口服治,2 ,"1,025,904 ",,96.27%
30276,大邱,2 ,"1,025,906 ",,96.27%
30277,費茲傑羅,2 ,"1,025,908 ",,96.27%
30278,小說集,2 ,"1,025,910 ",,96.27%
30279,尼采,2 ,"1,025,912 ",,96.27%
30280,查拉圖斯特拉,2 ,"1,025,914 ",,96.27%
30281,躲避球,2 ,"1,025,916 ",,96.27%
30282,技驚,2 ,"1,025,918 ",,96.27%
30283,早自習,2 ,"1,025,920 ",,96.27%
30284,埤,2 ,"1,025,922 ",,96.27%
30285,靶心,2 ,"1,025,924 ",,96.27%
30286,控球力,2 ,"1,025,926 ",,96.27%
30287,中股,2 ,"1,025,928 ",,96.27%
30288,據估,2 ,"1,025,930 ",,96.27%
30289,牛市,2 ,"1,025,932 ",,96.27%
30290,貝萊德,2 ,"1,025,934 ",,96.27%
30291,信貸,2 ,"1,025,936 ",,96.27%
30292,嘉實,2 ,"1,025,938 ",,96.27%
30293,壯圍鄉,2 ,"1,025,940 ",,96.27%
30294,泥水工,2 ,"1,025,942 ",,96.27%
30295,白領階級,2 ,"1,025,944 ",,96.27%
30296,托福,2 ,"1,025,946 ",,96.27%
30297,一千六百,2 ,"1,025,948 ",,96.27%
30298,一千三百五十,2 ,"1,025,950 ",,96.27%
30299,數理科,2 ,"1,025,952 ",,96.27%
30300,愛爾蘭人,2 ,"1,025,954 ",,96.27%
30301,公庫,2 ,"1,025,956 ",,96.27%
30302,九十七年,2 ,"1,025,958 ",,96.27%
30303,知能,2 ,"1,025,960 ",,96.28%
30304,新加,2 ,"1,025,962 ",,96.28%
30305,嗶,2 ,"1,025,964 ",,96.28%
30306,實業坊,2 ,"1,025,966 ",,96.28%
30307,六十一,2 ,"1,025,968 ",,96.28%
30308,抽球,2 ,"1,025,970 ",,96.28%
30309,多爾戈波洛夫,2 ,"1,025,972 ",,96.28%
30310,機業,2 ,"1,025,974 ",,96.28%
30311,排休,2 ,"1,025,976 ",,96.28%
30312,如程泰,2 ,"1,025,978 ",,96.28%
30313,東台,2 ,"1,025,980 ",,96.28%
30314,精機,2 ,"1,025,982 ",,96.28%
30315,浮游,2 ,"1,025,984 ",,96.28%
30316,粉狀態,2 ,"1,025,986 ",,96.28%
30317,法制局,2 ,"1,025,988 ",,96.28%
30318,提燈,2 ,"1,025,990 ",,96.28%
30319,代史家,2 ,"1,025,992 ",,96.28%
30320,人權館,2 ,"1,025,994 ",,96.28%
30321,解嚴日,2 ,"1,025,996 ",,96.28%
30322,關押,2 ,"1,025,998 ",,96.28%
30323,槍決,2 ,"1,026,000 ",,96.28%
30324,曝屍,2 ,"1,026,002 ",,96.28%
30325,省展,2 ,"1,026,004 ",,96.28%
30326,被虐,2 ,"1,026,006 ",,96.28%
30327,矮化,2 ,"1,026,008 ",,96.28%
30328,喬科維奇,2 ,"1,026,010 ",,96.28%
30329,愛司,2 ,"1,026,012 ",,96.28%
30330,涅米寧,2 ,"1,026,014 ",,96.28%
30331,托米奇,2 ,"1,026,016 ",,96.28%
30332,莎拉波娃,2 ,"1,026,018 ",,96.28%
30333,次輪,2 ,"1,026,020 ",,96.28%
30334,何根坎普,2 ,"1,026,022 ",,96.28%
30335,練兵,2 ,"1,026,024 ",,96.28%
30336,莎娃,2 ,"1,026,026 ",,96.28%
30337,狄米特洛夫,2 ,"1,026,028 ",,96.28%
30338,紀念幣,2 ,"1,026,030 ",,96.28%
30339,銀價,2 ,"1,026,032 ",,96.28%
30340,套幣,2 ,"1,026,034 ",,96.28%
30341,售給,2 ,"1,026,036 ",,96.28%
30342,錢幣社,2 ,"1,026,038 ",,96.28%
30343,發行價,2 ,"1,026,040 ",,96.28%
30344,悅色,2 ,"1,026,042 ",,96.28%
30345,內野,2 ,"1,026,044 ",,96.28%
30346,多掉,2 ,"1,026,046 ",,96.28%
30347,克蘭頓,2 ,"1,026,048 ",,96.28%
30348,傳藝,2 ,"1,026,050 ",,96.28%
30349,薩拉沙泰,2 ,"1,026,052 ",,96.28%
30350,名曲集,2 ,"1,026,054 ",,96.28%
30351,出版類,2 ,"1,026,056 ",,96.28%
30352,專輯獎,2 ,"1,026,058 ",,96.28%
30353,詮釋獎,2 ,"1,026,060 ",,96.28%
30354,林敏,2 ,"1,026,062 ",,96.28%
30355,張碧夫婦,2 ,"1,026,064 ",,96.28%
30356,老生,2 ,"1,026,066 ",,96.29%
30357,呂福祿,2 ,"1,026,068 ",,96.29%
30358,蒐,2 ,"1,026,070 ",,96.29%
30359,測速槍,2 ,"1,026,072 ",,96.29%
30360,烏則塔,2 ,"1,026,074 ",,96.29%
30361,曹佑寧,2 ,"1,026,076 ",,96.29%
30362,本壘,2 ,"1,026,078 ",,96.29%
30363,林金田,2 ,"1,026,080 ",,96.29%
30364,施來福,2 ,"1,026,082 ",,96.29%
30365,踏實感,2 ,"1,026,084 ",,96.29%
30366,賴威嚴,2 ,"1,026,086 ",,96.29%
30367,掄,2 ,"1,026,088 ",,96.29%
30368,面反曲,2 ,"1,026,090 ",,96.29%
30369,十面,2 ,"1,026,092 ",,96.29%
30370,瞄準器,2 ,"1,026,094 ",,96.29%
30371,亢進症,2 ,"1,026,096 ",,96.29%
30372,甲亢,2 ,"1,026,098 ",,96.29%
30373,千分之,2 ,"1,026,100 ",,96.29%
30374,內科部,2 ,"1,026,102 ",,96.29%
30375,張天鈞,2 ,"1,026,104 ",,96.29%
30376,白血球症,2 ,"1,026,106 ",,96.29%
30377,試擲,2 ,"1,026,108 ",,96.29%
30378,外事,2 ,"1,026,110 ",,96.29%
30379,任用,2 ,"1,026,112 ",,96.29%
30380,辱,2 ,"1,026,114 ",,96.29%
30381,屆齡,2 ,"1,026,116 ",,96.29%
30382,洪範,2 ,"1,026,118 ",,96.29%
30383,急迫性,2 ,"1,026,120 ",,96.29%
30384,錄像,2 ,"1,026,122 ",,96.29%
30385,球光,2 ,"1,026,124 ",,96.29%
30386,太陽球,2 ,"1,026,126 ",,96.29%
30387,草莓球,2 ,"1,026,128 ",,96.29%
30388,台東球,2 ,"1,026,130 ",,96.29%
30389,噴火器,2 ,"1,026,132 ",,96.29%
30390,魚肚白,2 ,"1,026,134 ",,96.29%
30391,躍出,2 ,"1,026,136 ",,96.29%
30392,山村,2 ,"1,026,138 ",,96.29%
30393,讀書聲,2 ,"1,026,140 ",,96.29%
30394,羽壇,2 ,"1,026,142 ",,96.29%
30395,超級丹,2 ,"1,026,144 ",,96.29%
30396,林丹,2 ,"1,026,146 ",,96.29%
30397,大馬,2 ,"1,026,148 ",,96.29%
30398,李宗偉,2 ,"1,026,150 ",,96.29%
30399,歐利維,2 ,"1,026,152 ",,96.29%
30400,年亦宛然,2 ,"1,026,154 ",,96.29%
30401,訪法,2 ,"1,026,156 ",,96.29%
30402,三號,2 ,"1,026,158 ",,96.29%
30403,傳情,2 ,"1,026,160 ",,96.29%
30404,導聆,2 ,"1,026,162 ",,96.29%
30405,責失,2 ,"1,026,164 ",,96.29%
30406,西蒙斯,2 ,"1,026,166 ",,96.29%
30407,力保,2 ,"1,026,168 ",,96.29%
30408,咬中伍德,2 ,"1,026,170 ",,96.29%
30409,佩德森,2 ,"1,026,172 ",,96.30%
30410,肯德瑞克,2 ,"1,026,174 ",,96.30%
30411,適宜人,2 ,"1,026,176 ",,96.30%
30412,三百八十五,2 ,"1,026,178 ",,96.30%
30413,俯首稱臣,2 ,"1,026,180 ",,96.30%
30414,林昱珉,2 ,"1,026,182 ",,96.30%
30415,車輪戰,2 ,"1,026,184 ",,96.30%
30416,迷於,2 ,"1,026,186 ",,96.30%
30417,吳明益,2 ,"1,026,188 ",,96.30%
30418,勾勒,2 ,"1,026,190 ",,96.30%
30419,甘耀明,2 ,"1,026,192 ",,96.30%
30420,林俊頴,2 ,"1,026,194 ",,96.30%
30421,郭強生,2 ,"1,026,196 ",,96.30%
30422,朱宥任,2 ,"1,026,198 ",,96.30%
30423,吳億偉,2 ,"1,026,200 ",,96.30%
30424,鄭順聰,2 ,"1,026,202 ",,96.30%
30425,言叔夏,2 ,"1,026,204 ",,96.30%
30426,黃信恩,2 ,"1,026,206 ",,96.30%
30427,吳妮民,2 ,"1,026,208 ",,96.30%
30428,醫病,2 ,"1,026,210 ",,96.30%
30429,新詮,2 ,"1,026,212 ",,96.30%
30430,李維菁,2 ,"1,026,214 ",,96.30%
30431,房慧真,2 ,"1,026,216 ",,96.30%
30432,黃麗群,2 ,"1,026,218 ",,96.30%
30433,異麗,2 ,"1,026,220 ",,96.30%
30434,民民併,2 ,"1,026,222 ",,96.30%
30435,金融網,2 ,"1,026,224 ",,96.30%
30436,企金,2 ,"1,026,226 ",,96.30%
30437,開戶,2 ,"1,026,228 ",,96.30%
30438,河運,2 ,"1,026,230 ",,96.30%
30439,輸出入,2 ,"1,026,232 ",,96.30%
30440,千秋街,2 ,"1,026,234 ",,96.30%
30441,建昌街,2 ,"1,026,236 ",,96.30%
30442,吸引怡,2 ,"1,026,238 ",,96.30%
30443,使節,2 ,"1,026,240 ",,96.30%
30444,洋人街,2 ,"1,026,242 ",,96.30%
30445,桑契斯,2 ,"1,026,244 ",,96.30%
30446,葉駿逸,2 ,"1,026,246 ",,96.30%
30447,配球,2 ,"1,026,248 ",,96.30%
30448,暗號,2 ,"1,026,250 ",,96.30%
30449,塵爆案,2 ,"1,026,252 ",,96.30%
30450,影帶,2 ,"1,026,254 ",,96.30%
30451,菸蒂,2 ,"1,026,256 ",,96.30%
30452,撲克臉,2 ,"1,026,258 ",,96.30%
30453,度比,2 ,"1,026,260 ",,96.30%
30454,外角球,2 ,"1,026,262 ",,96.30%
30455,裁示,2 ,"1,026,264 ",,96.30%
30456,殷仔敗投,2 ,"1,026,266 ",,96.30%
30457,三振數,2 ,"1,026,268 ",,96.30%
30458,列印機,2 ,"1,026,270 ",,96.30%
30459,下顎骨,2 ,"1,026,272 ",,96.30%
30460,石膏,2 ,"1,026,274 ",,96.30%
30461,導引版,2 ,"1,026,276 ",,96.30%
30462,鈦版,2 ,"1,026,278 ",,96.30%
30463,牙冠牙橋,2 ,"1,026,280 ",,96.31%
30464,牙套,2 ,"1,026,282 ",,96.31%
30465,鍋好,2 ,"1,026,284 ",,96.31%
30466,家電虎牌,2 ,"1,026,286 ",,96.31%
30467,糙米鍵,2 ,"1,026,288 ",,96.31%
30468,飯鍵,2 ,"1,026,290 ",,96.31%
30469,智慧化,2 ,"1,026,292 ",,96.31%
30470,顯示燈,2 ,"1,026,294 ",,96.31%
30471,石化廠,2 ,"1,026,296 ",,96.31%
30472,出口額,2 ,"1,026,298 ",,96.31%
30473,王勝偉,2 ,"1,026,300 ",,96.31%
30474,職史,2 ,"1,026,302 ",,96.31%
30475,兄弟隊,2 ,"1,026,304 ",,96.31%
30476,史第,2 ,"1,026,306 ",,96.31%
30477,安打球,2 ,"1,026,308 ",,96.31%
30478,焦急,2 ,"1,026,310 ",,96.31%
30479,安托瓦內特篇,2 ,"1,026,312 ",,96.31%
30480,娘役花,2 ,"1,026,314 ",,96.31%
30481,正字標記,2 ,"1,026,316 ",,96.31%
30482,宙,2 ,"1,026,318 ",,96.31%
30483,菲爾遜,2 ,"1,026,320 ",,96.31%
30484,大咖聲優,2 ,"1,026,322 ",,96.31%
30485,渕上舞,2 ,"1,026,324 ",,96.31%
30486,殺氣騰騰,2 ,"1,026,326 ",,96.31%
30487,漫博,2 ,"1,026,328 ",,96.31%
30488,葉原系,2 ,"1,026,330 ",,96.31%
30489,原生動,2 ,"1,026,332 ",,96.31%
30490,漫系,2 ,"1,026,334 ",,96.31%
30491,女僕風,2 ,"1,026,336 ",,96.31%
30492,癡迷,2 ,"1,026,338 ",,96.31%
30493,狂舞,2 ,"1,026,340 ",,96.31%
30494,小說界,2 ,"1,026,342 ",,96.31%
30495,海空陸,2 ,"1,026,344 ",,96.31%
30496,升降息,2 ,"1,026,346 ",,96.31%
30497,拆款,2 ,"1,026,348 ",,96.31%
30498,匯出,2 ,"1,026,350 ",,96.31%
30499,髮廊,2 ,"1,026,352 ",,96.31%
30500,吹風機,2 ,"1,026,354 ",,96.31%
30501,奈米水霧,2 ,"1,026,356 ",,96.31%
30502,溫風,2 ,"1,026,358 ",,96.31%
30503,秀髮,2 ,"1,026,360 ",,96.31%
30504,東札孔溪,2 ,"1,026,362 ",,96.31%
30505,李銘煌,2 ,"1,026,364 ",,96.31%
30506,吃喝玩樂,2 ,"1,026,366 ",,96.31%
30507,盲從,2 ,"1,026,368 ",,96.31%
30508,瞎選,2 ,"1,026,370 ",,96.31%
30509,史前館,2 ,"1,026,372 ",,96.31%
30510,設攤,2 ,"1,026,374 ",,96.31%
30511,掃瞄,2 ,"1,026,376 ",,96.31%
30512,李錦坤,2 ,"1,026,378 ",,96.31%
30513,張耀,2 ,"1,026,380 ",,96.31%
30514,科博館,2 ,"1,026,382 ",,96.31%
30515,焊,2 ,"1,026,384 ",,96.31%
